x,y,z,temperature
-1.6e-07,0,2.32e-06,0.3381
-1.6e-07,0,2.34667e-06,0.33307
-1.6e-07,0,2.37333e-06,0.328198
-1.6e-07,0,2.4e-06,0.323475
-1.6e-07,0,2.42667e-06,0.318893
-1.6e-07,0,2.45333e-06,0.314446
-1.6e-07,0,2.48e-06,0.310126
-1.6e-07,0,2.50667e-06,0.305928
-1.6e-07,0,2.53333e-06,0.301846
-1.6e-07,0,2.56e-06,0.297876
-1.6e-07,0,2.58667e-06,0.294011
-1.6e-07,0,2.61333e-06,0.290247
-1.6e-07,0,2.64e-06,0.286581
-1.6e-07,0,2.66667e-06,0.283009
-1.6e-07,0,2.69333e-06,0.279526
-1.6e-07,0,2.72e-06,0.276128
-1.6e-07,0,2.74667e-06,0.272814
-1.6e-07,0,2.77333e-06,0.269579
-1.6e-07,0,2.8e-06,0.26642
-1.6e-07,0,2.82667e-06,0.263336
-1.6e-07,0,2.85333e-06,0.260322
-1.6e-07,0,2.88e-06,0.257377
-1.6e-07,0,2.90667e-06,0.254498
-1.6e-07,0,2.93333e-06,0.251683
-1.6e-07,0,2.96e-06,0.248929
-1.6e-07,0,2.98667e-06,0.246235
-1.6e-07,0,3.01333e-06,0.243599
-1.6e-07,0,3.04e-06,0.241018
-1.6e-07,0,3.06667e-06,0.238492
-1.6e-07,0,3.09333e-06,0.236017
-1.6e-07,0,3.12e-06,0.233594
-1.6e-07,0,3.14667e-06,0.231219
-1.6e-07,0,3.17333e-06,0.228892
-1.6e-07,0,3.2e-06,0.22661
-1.6e-07,0,3.22667e-06,0.224374
-1.6e-07,0,3.25333e-06,0.222181
-1.6e-07,0,3.28e-06,0.220029
-1.6e-07,0,3.30667e-06,0.217919
-1.6e-07,0,3.33333e-06,0.215849
-1.6e-07,0,3.36e-06,0.213817
-1.6e-07,0,3.38667e-06,0.211822
-1.6e-07,0,3.41333e-06,0.209864
-1.6e-07,0,3.44e-06,0.207942
-1.6e-07,0,3.46667e-06,0.206054
-1.6e-07,0,3.49333e-06,0.204199
-1.6e-07,0,3.52e-06,0.202378
-1.6e-07,0,3.54667e-06,0.200588
-1.6e-07,0,3.57333e-06,0.198829
-1.6e-07,0,3.6e-06,0.1971
-1.6e-07,0,3.62667e-06,0.195401
-1.6e-07,0,3.65333e-06,0.19373
-1.6e-07,0,3.68e-06,0.192087
-1.6e-07,0,3.70667e-06,0.190472
-1.6e-07,0,3.73333e-06,0.188883
-1.6e-07,0,3.76e-06,0.18732
-1.6e-07,0,3.78667e-06,0.185782
-1.6e-07,0,3.81333e-06,0.184269
-1.6e-07,0,3.84e-06,0.18278
-1.6e-07,0,3.86667e-06,0.181314
-1.6e-07,0,3.89333e-06,0.179872
-1.6e-07,0,3.92e-06,0.178452
-1.6e-07,0,3.94667e-06,0.177054
-1.6e-07,0,3.97333e-06,0.175677
-1.33333e-07,0,-4e-06,0.116227
-1.33333e-07,0,-3.97333e-06,0.116819
-1.33333e-07,0,-3.94667e-06,0.117417
-1.33333e-07,0,-3.92e-06,0.118021
-1.33333e-07,0,-3.89333e-06,0.11863
-1.33333e-07,0,-3.86667e-06,0.119246
-1.33333e-07,0,-3.84e-06,0.119868
-1.33333e-07,0,-3.81333e-06,0.120496
-1.33333e-07,0,-3.78667e-06,0.12113
-1.33333e-07,0,-3.76e-06,0.12177
-1.33333e-07,0,-3.73333e-06,0.122417
-1.33333e-07,0,-3.70667e-06,0.123071
-1.33333e-07,0,-3.68e-06,0.123731
-1.33333e-07,0,-3.65333e-06,0.124397
-1.33333e-07,0,-3.62667e-06,0.125071
-1.33333e-07,0,-3.6e-06,0.125751
-1.33333e-07,0,-3.57333e-06,0.126438
-1.33333e-07,0,-3.54667e-06,0.127133
-1.33333e-07,0,-3.52e-06,0.127834
-1.33333e-07,0,-3.49333e-06,0.128543
-1.33333e-07,0,-3.46667e-06,0.129259
-1.33333e-07,0,-3.44e-06,0.129983
-1.33333e-07,0,-3.41333e-06,0.130714
-1.33333e-07,0,-3.38667e-06,0.131453
-1.33333e-07,0,-3.36e-06,0.1322
-1.33333e-07,0,-3.33333e-06,0.132955
-1.33333e-07,0,-3.30667e-06,0.133718
-1.33333e-07,0,-3.28e-06,0.134489
-1.33333e-07,0,-3.25333e-06,0.135268
-1.33333e-07,0,-3.22667e-06,0.136055
-1.33333e-07,0,-3.2e-06,0.136852
-1.33333e-07,0,-3.17333e-06,0.137656
-1.33333e-07,0,-3.14667e-06,0.13847
-1.33333e-07,0,-3.12e-06,0.139292
-1.33333e-07,0,-3.09333e-06,0.140124
-1.33333e-07,0,-3.06667e-06,0.140965
-1.33333e-07,0,-3.04e-06,0.141815
-1.33333e-07,0,-3.01333e-06,0.142674
-1.33333e-07,0,-2.98667e-06,0.143543
-1.33333e-07,0,-2.96e-06,0.144422
-1.33333e-07,0,-2.93333e-06,0.145311
-1.33333e-07,0,-2.90667e-06,0.14621
-1.33333e-07,0,-2.88e-06,0.147119
-1.33333e-07,0,-2.85333e-06,0.148038
-1.33333e-07,0,-2.82667e-06,0.148968
-1.33333e-07,0,-2.8e-06,0.149908
-1.33333e-07,0,-2.77333e-06,0.15086
-1.33333e-07,0,-2.74667e-06,0.151822
-1.33333e-07,0,-2.72e-06,0.152795
-1.33333e-07,0,-2.69333e-06,0.15378
-1.33333e-07,0,-2.66667e-06,0.154776
-1.33333e-07,0,-2.64e-06,0.155784
-1.33333e-07,0,-2.61333e-06,0.156804
-1.33333e-07,0,-2.58667e-06,0.157836
-1.33333e-07,0,-2.56e-06,0.15888
-1.33333e-07,0,-2.53333e-06,0.159937
-1.33333e-07,0,-2.50667e-06,0.161006
-1.33333e-07,0,-2.48e-06,0.162088
-1.33333e-07,0,-2.45333e-06,0.163183
-1.33333e-07,0,-2.42667e-06,0.164291
-1.33333e-07,0,-2.4e-06,0.165412
-1.33333e-07,0,-2.37333e-06,0.166547
-1.33333e-07,0,-2.34667e-06,0.167696
-1.33333e-07,0,-2.32e-06,0.168859
-1.33333e-07,0,-2.29333e-06,0.170037
-1.33333e-07,0,-2.26667e-06,0.171228
-1.33333e-07,0,-2.24e-06,0.172435
-1.33333e-07,0,-2.21333e-06,0.173656
-1.33333e-07,0,-2.18667e-06,0.174893
-1.33333e-07,0,-2.16e-06,0.176144
-1.33333e-07,0,-2.13333e-06,0.177412
-1.33333e-07,0,-2.10667e-06,0.178695
-1.33333e-07,0,-2.08e-06,0.179995
-1.33333e-07,0,-2.05333e-06,0.18131
-1.33333e-07,0,-2.02667e-06,0.182643
-1.33333e-07,0,-2e-06,0.183992
-1.33333e-07,0,-1.97333e-06,0
-1.33333e-07,0,-1.94667e-06,0
-1.33333e-07,0,-1.92e-06,0
-1.33333e-07,0,-1.89333e-06,0
-1.33333e-07,0,-1.86667e-06,0
-1.33333e-07,0,-1.84e-06,0
-1.33333e-07,0,-1.81333e-06,0
-1.33333e-07,0,-1.78667e-06,0
-1.33333e-07,0,-1.76e-06,0
-1.33333e-07,0,-1.73333e-06,0
-1.33333e-07,0,-1.70667e-06,0
-1.33333e-07,0,-1.68e-06,0
-1.33333e-07,0,-1.65333e-06,0
-1.33333e-07,0,-1.62667e-06,0
-1.33333e-07,0,-1.6e-06,0
-1.33333e-07,0,-1.57333e-06,0
-1.33333e-07,0,-1.54667e-06,0
-1.33333e-07,0,-1.52e-06,0
-1.33333e-07,0,-1.49333e-06,0
-1.33333e-07,0,-1.46667e-06,0
-1.33333e-07,0,-1.44e-06,0
-1.33333e-07,0,-1.41333e-06,0
-1.33333e-07,0,-1.38667e-06,0
-1.33333e-07,0,-1.36e-06,0
-1.33333e-07,0,-1.33333e-06,0
-1.33333e-07,0,-1.30667e-06,0
-1.33333e-07,0,-1.28e-06,0
-1.33333e-07,0,-1.25333e-06,0
-1.33333e-07,0,-1.22667e-06,0
-1.33333e-07,0,-1.2e-06,0
-1.33333e-07,0,-1.17333e-06,0
-1.33333e-07,0,-1.14667e-06,0
-1.33333e-07,0,-1.12e-06,0
-1.33333e-07,0,-1.09333e-06,0
-1.33333e-07,0,-1.06667e-06,0
-1.33333e-07,0,-1.04e-06,0
-1.33333e-07,0,-1.01333e-06,0
-1.33333e-07,0,-9.86667e-07,0
-1.33333e-07,0,-9.6e-07,0
-1.33333e-07,0,-9.33333e-07,0
-1.33333e-07,0,-9.06667e-07,0
-1.33333e-07,0,-8.8e-07,0
-1.33333e-07,0,-8.53333e-07,0
-1.33333e-07,0,-8.26667e-07,0
-1.33333e-07,0,-8e-07,0
-1.33333e-07,0,-7.73333e-07,0
-1.33333e-07,0,-7.46667e-07,0
-1.33333e-07,0,-7.2e-07,0
-1.33333e-07,0,-6.93333e-07,0
-1.33333e-07,0,-6.66667e-07,0
-1.33333e-07,0,-6.4e-07,0
-1.33333e-07,0,-6.13333e-07,0
-1.33333e-07,0,-5.86667e-07,0
-1.33333e-07,0,-5.6e-07,0
-1.33333e-07,0,-5.33333e-07,0
-1.33333e-07,0,-5.06667e-07,0
-1.33333e-07,0,-4.8e-07,0
-1.33333e-07,0,-4.53333e-07,0
-1.33333e-07,0,-4.26667e-07,0
-1.33333e-07,0,-4e-07,0
-1.33333e-07,0,-3.73333e-07,0
-1.33333e-07,0,-3.46667e-07,0
-1.33333e-07,0,-3.2e-07,0
-1.33333e-07,0,-2.93333e-07,0
-1.33333e-07,0,-2.66667e-07,0
-1.33333e-07,0,-2.4e-07,0
-1.33333e-07,0,-2.13333e-07,0
-1.33333e-07,0,-1.86667e-07,0
-1.33333e-07,0,-1.6e-07,0
-1.33333e-07,0,-1.33333e-07,0
-1.33333e-07,0,-1.06667e-07,0
-1.33333e-07,0,-8e-08,0
-1.33333e-07,0,-5.33333e-08,0
-1.33333e-07,0,-2.66667e-08,0
-1.33333e-07,0,-1.38966e-21,0
-1.33333e-07,0,2.66667e-08,0
-1.33333e-07,0,5.33333e-08,0
-1.33333e-07,0,8e-08,0
-1.33333e-07,0,1.06667e-07,0
-1.33333e-07,0,1.33333e-07,0
-1.33333e-07,0,1.6e-07,0
-1.33333e-07,0,1.86667e-07,0
-1.33333e-07,0,2.13333e-07,0
-1.33333e-07,0,2.4e-07,0
-1.33333e-07,0,2.66667e-07,0
-1.33333e-07,0,2.93333e-07,0
-1.33333e-07,0,3.2e-07,0
-1.33333e-07,0,3.46667e-07,0
-1.33333e-07,0,3.73333e-07,0
-1.33333e-07,0,4e-07,0
-1.33333e-07,0,4.26667e-07,0
-1.33333e-07,0,4.53333e-07,0
-1.33333e-07,0,4.8e-07,0
-1.33333e-07,0,5.06667e-07,0
-1.33333e-07,0,5.33333e-07,0
-1.33333e-07,0,5.6e-07,0
-1.33333e-07,0,5.86667e-07,0
-1.33333e-07,0,6.13333e-07,0
-1.33333e-07,0,6.4e-07,0
-1.33333e-07,0,6.66667e-07,0
-1.33333e-07,0,6.93333e-07,0
-1.33333e-07,0,7.2e-07,0
-1.33333e-07,0,7.46667e-07,0
-1.33333e-07,0,7.73333e-07,0
-1.33333e-07,0,8e-07,0
-1.33333e-07,0,8.26667e-07,0
-1.33333e-07,0,8.53333e-07,0
-1.33333e-07,0,8.8e-07,0
-1.33333e-07,0,9.06667e-07,0
-1.33333e-07,0,9.33333e-07,0
-1.33333e-07,0,9.6e-07,0
-1.33333e-07,0,9.86667e-07,0
-1.33333e-07,0,1.01333e-06,0
-1.33333e-07,0,1.04e-06,0
-1.33333e-07,0,1.06667e-06,0
-1.33333e-07,0,1.09333e-06,0
-1.33333e-07,0,1.12e-06,0
-1.33333e-07,0,1.14667e-06,0
-1.33333e-07,0,1.17333e-06,0
-1.33333e-07,0,1.2e-06,0
-1.33333e-07,0,1.22667e-06,0
-1.33333e-07,0,1.25333e-06,0
-1.33333e-07,0,1.28e-06,0
-1.33333e-07,0,1.30667e-06,0
-1.33333e-07,0,1.33333e-06,0
-1.33333e-07,0,1.36e-06,0
-1.33333e-07,0,1.38667e-06,0
-1.33333e-07,0,1.41333e-06,0
-1.33333e-07,0,1.44e-06,0
-1.33333e-07,0,1.46667e-06,0
-1.33333e-07,0,1.49333e-06,0
-1.33333e-07,0,1.52e-06,0
-1.33333e-07,0,1.54667e-06,0
-1.33333e-07,0,1.57333e-06,0
-1.33333e-07,0,1.6e-06,0
-1.33333e-07,0,1.62667e-06,0
-1.33333e-07,0,1.65333e-06,0
-1.33333e-07,0,1.68e-06,0
-1.33333e-07,0,1.70667e-06,0
-1.33333e-07,0,1.73333e-06,0
-1.33333e-07,0,1.76e-06,0
-1.33333e-07,0,1.78667e-06,0
-1.33333e-07,0,1.81333e-06,0
-1.33333e-07,0,1.84e-06,0
-1.33333e-07,0,1.86667e-06,0
-1.33333e-07,0,1.89333e-06,0
-1.33333e-07,0,1.92e-06,0
-1.33333e-07,0,1.94667e-06,0
-1.33333e-07,0,1.97333e-06,0
-1.33333e-07,0,2e-06,0.417711
-1.33333e-07,0,2.02667e-06,0.409191
-1.33333e-07,0,2.05333e-06,0.401167
-1.33333e-07,0,2.08e-06,0.393579
-1.33333e-07,0,2.10667e-06,0.386376
-1.33333e-07,0,2.13333e-06,0.37951
-1.33333e-07,0,2.16e-06,0.372946
-1.33333e-07,0,2.18667e-06,0.366653
-1.33333e-07,0,2.21333e-06,0.360608
-1.33333e-07,0,2.24e-06,0.35479
-1.33333e-07,0,2.26667e-06,0.349182
-1.33333e-07,0,2.29333e-06,0.34377
-1.33333e-07,0,2.32e-06,0.338539
-1.33333e-07,0,2.34667e-06,0.33348
-1.33333e-07,0,2.37333e-06,0.328581
-1.33333e-07,0,2.4e-06,0.323835
-1.33333e-07,0,2.42667e-06,0.319232
-1.33333e-07,0,2.45333e-06,0.314766
-1.33333e-07,0,2.48e-06,0.310429
-1.33333e-07,0,2.50667e-06,0.306216
-1.33333e-07,0,2.53333e-06,0.30212
-1.33333e-07,0,2.56e-06,0.298136
-1.33333e-07,0,2.58667e-06,0.294259
-1.33333e-07,0,2.61333e-06,0.290485
-1.33333e-07,0,2.64e-06,0.286809
-1.33333e-07,0,2.66667e-06,0.283226
-1.33333e-07,0,2.69333e-06,0.279734
-1.33333e-07,0,2.72e-06,0.276329
-1.33333e-07,0,2.74667e-06,0.273006
-1.33333e-07,0,2.77333e-06,0.269764
-1.33333e-07,0,2.8e-06,0.266599
-1.33333e-07,0,2.82667e-06,0.263507
-1.33333e-07,0,2.85333e-06,0.260488
-1.33333e-07,0,2.88e-06,0.257537
-1.33333e-07,0,2.90667e-06,0.254652
-1.33333e-07,0,2.93333e-06,0.251832
-1.33333e-07,0,2.96e-06,0.249073
-1.33333e-07,0,2.98667e-06,0.246375
-1.33333e-07,0,3.01333e-06,0.243734
-1.33333e-07,0,3.04e-06,0.241149
-1.33333e-07,0,3.06667e-06,0.238618
-1.33333e-07,0,3.09333e-06,0.23614
-1.33333e-07,0,3.12e-06,0.233712
-1.33333e-07,0,3.14667e-06,0.231334
-1.33333e-07,0,3.17333e-06,0.229003
-1.33333e-07,0,3.2e-06,0.226719
-1.33333e-07,0,3.22667e-06,0.224479
-1.33333e-07,0,3.25333e-06,0.222283
-1.33333e-07,0,3.28e-06,0.220129
-1.33333e-07,0,3.30667e-06,0.218016
-1.33333e-07,0,3.33333e-06,0.215943
-1.33333e-07,0,3.36e-06,0.213908
-1.33333e-07,0,3.38667e-06,0.211911
-1.33333e-07,0,3.41333e-06,0.209951
-1.33333e-07,0,3.44e-06,0.208026
-1.33333e-07,0,3.46667e-06,0.206136
-1.33333e-07,0,3.49333e-06,0.204279
-1.33333e-07,0,3.52e-06,0.202456
-1.33333e-07,0,3.54667e-06,0.200664
-1.33333e-07,0,3.57333e-06,0.198903
-1.33333e-07,0,3.6e-06,0.197172
-1.33333e-07,0,3.62667e-06,0.195471
-1.33333e-07,0,3.65333e-06,0.193799
-1.33333e-07,0,3.68e-06,0.192154
-1.33333e-07,0,3.70667e-06,0.190537
-1.33333e-07,0,3.73333e-06,0.188947
-1.33333e-07,0,3.76e-06,0.187382
-1.33333e-07,0,3.78667e-06,0.185843
-1.33333e-07,0,3.81333e-06,0.184329
-1.33333e-07,0,3.84e-06,0.182838
-1.33333e-07,0,3.86667e-06,0.181372
-1.33333e-07,0,3.89333e-06,0.179928
-1.33333e-07,0,3.92e-06,0.178506
-1.33333e-07,0,3.94667e-06,0.177107
-1.33333e-07,0,3.97333e-06,0.175729
-1.06667e-07,0,-4e-06,0.116239
-1.06667e-07,0,-3.97333e-06,0.116832
-1.06667e-07,0,-3.94667e-06,0.11743
-1.06667e-07,0,-3.92e-06,0.118034
-1.06667e-07,0,-3.89333e-06,0.118644
-1.06667e-07,0,-3.86667e-06,0.11926
-1.06667e-07,0,-3.84e-06,0.119882
-1.06667e-07,0,-3.81333e-06,0.12051
-1.06667e-07,0,-3.78667e-06,0.121144
-1.06667e-07,0,-3.76e-06,0.121785
-1.06667e-07,0,-3.73333e-06,0.122432
-1.06667e-07,0,-3.70667e-06,0.123085
-1.06667e-07,0,-3.68e-06,0.123745
-1.06667e-07,0,-3.65333e-06,0.124412
-1.06667e-07,0,-3.62667e-06,0.125086
-1.06667e-07,0,-3.6e-06,0.125766
-1.06667e-07,0,-3.57333e-06,0.126454
-1.06667e-07,0,-3.54667e-06,0.127148
-1.06667e-07,0,-3.52e-06,0.12785
-1.06667e-07,0,-3.49333e-06,0.128559
-1.06667e-07,0,-3.46667e-06,0.129275
-1.06667e-07,0,-3.44e-06,0.129999
-1.06667e-07,0,-3.41333e-06,0.130731
-1.06667e-07,0,-3.38667e-06,0.13147
-1.06667e-07,0,-3.36e-06,0.132217
-1.06667e-07,0,-3.33333e-06,0.132972
-1.06667e-07,0,-3.30667e-06,0.133735
-1.06667e-07,0,-3.28e-06,0.134506
-1.06667e-07,0,-3.25333e-06,0.135285
-1.06667e-07,0,-3.22667e-06,0.136073
-1.06667e-07,0,-3.2e-06,0.13687
-1.06667e-07,0,-3.17333e-06,0.137675
-1.06667e-07,0,-3.14667e-06,0.138488
-1.06667e-07,0,-3.12e-06,0.139311
-1.06667e-07,0,-3.09333e-06,0.140143
-1.06667e-07,0,-3.06667e-06,0.140984
-1.06667e-07,0,-3.04e-06,0.141834
-1.06667e-07,0,-3.01333e-06,0.142694
-1.06667e-07,0,-2.98667e-06,0.143563
-1.06667e-07,0,-2.96e-06,0.144442
-1.06667e-07,0,-2.93333e-06,0.145331
-1.06667e-07,0,-2.90667e-06,0.14623
-1.06667e-07,0,-2.88e-06,0.147139
-1.06667e-07,0,-2.85333e-06,0.148059
-1.06667e-07,0,-2.82667e-06,0.148989
-1.06667e-07,0,-2.8e-06,0.149929
-1.06667e-07,0,-2.77333e-06,0.150881
-1.06667e-07,0,-2.74667e-06,0.151843
-1.06667e-07,0,-2.72e-06,0.152817
-1.06667e-07,0,-2.69333e-06,0.153802
-1.06667e-07,0,-2.66667e-06,0.154799
-1.06667e-07,0,-2.64e-06,0.155807
-1.06667e-07,0,-2.61333e-06,0.156827
-1.06667e-07,0,-2.58667e-06,0.157859
-1.06667e-07,0,-2.56e-06,0.158903
-1.06667e-07,0,-2.53333e-06,0.15996
-1.06667e-07,0,-2.50667e-06,0.161029
-1.06667e-07,0,-2.48e-06,0.162111
-1.06667e-07,0,-2.45333e-06,0.163206
-1.06667e-07,0,-2.42667e-06,0.164315
-1.06667e-07,0,-2.4e-06,0.165436
-1.06667e-07,0,-2.37333e-06,0.166572
-1.06667e-07,0,-2.34667e-06,0.167721
-1.06667e-07,0,-2.32e-06,0.168884
-1.06667e-07,0,-2.29333e-06,0.170061
-1.06667e-07,0,-2.26667e-06,0.171253
-1.06667e-07,0,-2.24e-06,0.17246
-1.06667e-07,0,-2.21333e-06,0.173681
-1.06667e-07,0,-2.18667e-06,0.174918
-1.06667e-07,0,-2.16e-06,0.17617
-1.06667e-07,0,-2.13333e-06,0.177437
-1.06667e-07,0,-2.10667e-06,0.178721
-1.06667e-07,0,-2.08e-06,0.18002
-1.06667e-07,0,-2.05333e-06,0.181336
-1.06667e-07,0,-2.02667e-06,0.182668
-1.06667e-07,0,-2e-06,0.184017
-1.06667e-07,0,-1.97333e-06,0
-1.06667e-07,0,-1.94667e-06,0
-1.06667e-07,0,-1.92e-06,0
-1.06667e-07,0,-1.89333e-06,0
-1.06667e-07,0,-1.86667e-06,0
-1.06667e-07,0,-1.84e-06,0
-1.06667e-07,0,-1.81333e-06,0
-1.06667e-07,0,-1.78667e-06,0
-1.06667e-07,0,-1.76e-06,0
-1.06667e-07,0,-1.73333e-06,0
-1.06667e-07,0,-1.70667e-06,0
-1.06667e-07,0,-1.68e-06,0
-1.06667e-07,0,-1.65333e-06,0
-1.06667e-07,0,-1.62667e-06,0
-1.06667e-07,0,-1.6e-06,0
-1.06667e-07,0,-1.57333e-06,0
-1.06667e-07,0,-1.54667e-06,0
-1.06667e-07,0,-1.52e-06,0
-1.06667e-07,0,-1.49333e-06,0
-1.06667e-07,0,-1.46667e-06,0
-1.06667e-07,0,-1.44e-06,0
-1.06667e-07,0,-1.41333e-06,0
-1.06667e-07,0,-1.38667e-06,0
-1.06667e-07,0,-1.36e-06,0
-1.06667e-07,0,-1.33333e-06,0
-1.06667e-07,0,-1.30667e-06,0
-1.06667e-07,0,-1.28e-06,0
-1.06667e-07,0,-1.25333e-06,0
-1.06667e-07,0,-1.22667e-06,0
-1.06667e-07,0,-1.2e-06,0
-1.06667e-07,0,-1.17333e-06,0
-1.06667e-07,0,-1.14667e-06,0
-1.06667e-07,0,-1.12e-06,0
-1.06667e-07,0,-1.09333e-06,0
-1.06667e-07,0,-1.06667e-06,0
-1.06667e-07,0,-1.04e-06,0
-1.06667e-07,0,-1.01333e-06,0
-1.06667e-07,0,-9.86667e-07,0
-1.06667e-07,0,-9.6e-07,0
-1.06667e-07,0,-9.33333e-07,0
-1.06667e-07,0,-9.06667e-07,0
-1.06667e-07,0,-8.8e-07,0
-1.06667e-07,0,-8.53333e-07,0
-1.06667e-07,0,-8.26667e-07,0
-1.06667e-07,0,-8e-07,0
-1.06667e-07,0,-7.73333e-07,0
-1.06667e-07,0,-7.46667e-07,0
-1.06667e-07,0,-7.2e-07,0
-1.06667e-07,0,-6.93333e-07,0
-1.06667e-07,0,-6.66667e-07,0
-1.06667e-07,0,-6.4e-07,0
-1.06667e-07,0,-6.13333e-07,0
-1.06667e-07,0,-5.86667e-07,0
-1.06667e-07,0,-5.6e-07,0
-1.06667e-07,0,-5.33333e-07,0
-1.06667e-07,0,-5.06667e-07,0
-1.06667e-07,0,-4.8e-07,0
-1.06667e-07,0,-4.53333e-07,0
-1.06667e-07,0,-4.26667e-07,0
-1.06667e-07,0,-4e-07,0
-1.06667e-07,0,-3.73333e-07,0
-1.06667e-07,0,-3.46667e-07,0
-1.06667e-07,0,-3.2e-07,0
-1.06667e-07,0,-2.93333e-07,0
-1.06667e-07,0,-2.66667e-07,0
-1.06667e-07,0,-2.4e-07,0
-1.06667e-07,0,-2.13333e-07,0
-1.06667e-07,0,-1.86667e-07,0
-1.06667e-07,0,-1.6e-07,0
-1.06667e-07,0,-1.33333e-07,0
-1.06667e-07,0,-1.06667e-07,0
-1.06667e-07,0,-8e-08,0
-1.06667e-07,0,-5.33333e-08,0
-1.06667e-07,0,-2.66667e-08,0
-1.06667e-07,0,-1.38966e-21,0
-1.06667e-07,0,2.66667e-08,0
-1.06667e-07,0,5.33333e-08,0
-1.06667e-07,0,8e-08,0
-1.06667e-07,0,1.06667e-07,0
-1.06667e-07,0,1.33333e-07,0
-1.06667e-07,0,1.6e-07,0
-1.06667e-07,0,1.86667e-07,0
-1.06667e-07,0,2.13333e-07,0
-1.06667e-07,0,2.4e-07,0
-1.06667e-07,0,2.66667e-07,0
-1.06667e-07,0,2.93333e-07,0
-1.06667e-07,0,3.2e-07,0
-1.06667e-07,0,3.46667e-07,0
-1.06667e-07,0,3.73333e-07,0
-1.06667e-07,0,4e-07,0
-1.06667e-07,0,4.26667e-07,0
-1.06667e-07,0,4.53333e-07,0
-1.06667e-07,0,4.8e-07,0
-1.06667e-07,0,5.06667e-07,0
-1.06667e-07,0,5.33333e-07,0
-1.06667e-07,0,5.6e-07,0
-1.06667e-07,0,5.86667e-07,0
-1.06667e-07,0,6.13333e-07,0
-1.06667e-07,0,6.4e-07,0
-1.06667e-07,0,6.66667e-07,0
-1.06667e-07,0,6.93333e-07,0
-1.06667e-07,0,7.2e-07,0
-1.06667e-07,0,7.46667e-07,0
-1.06667e-07,0,7.73333e-07,0
-1.06667e-07,0,8e-07,0
-1.06667e-07,0,8.26667e-07,0
-1.06667e-07,0,8.53333e-07,0
-1.06667e-07,0,8.8e-07,0
-1.06667e-07,0,9.06667e-07,0
-1.06667e-07,0,9.33333e-07,0
-1.06667e-07,0,9.6e-07,0
-1.06667e-07,0,9.86667e-07,0
-1.06667e-07,0,1.01333e-06,0
-1.06667e-07,0,1.04e-06,0
-1.06667e-07,0,1.06667e-06,0
-1.06667e-07,0,1.09333e-06,0
-1.06667e-07,0,1.12e-06,0
-1.06667e-07,0,1.14667e-06,0
-1.06667e-07,0,1.17333e-06,0
-1.06667e-07,0,1.2e-06,0
-1.06667e-07,0,1.22667e-06,0
-1.06667e-07,0,1.25333e-06,0
-1.06667e-07,0,1.28e-06,0
-1.06667e-07,0,1.30667e-06,0
-1.06667e-07,0,1.33333e-06,0
-1.06667e-07,0,1.36e-06,0
-1.06667e-07,0,1.38667e-06,0
-1.06667e-07,0,1.41333e-06,0
-1.06667e-07,0,1.44e-06,0
-1.06667e-07,0,1.46667e-06,0
-1.06667e-07,0,1.49333e-06,0
-1.06667e-07,0,1.52e-06,0
-1.06667e-07,0,1.54667e-06,0
-1.06667e-07,0,1.57333e-06,0
-1.06667e-07,0,1.6e-06,0
-1.06667e-07,0,1.62667e-06,0
-1.06667e-07,0,1.65333e-06,0
-1.06667e-07,0,1.68e-06,0
-1.06667e-07,0,1.70667e-06,0
-1.06667e-07,0,1.73333e-06,0
-1.06667e-07,0,1.76e-06,0
-1.06667e-07,0,1.78667e-06,0
-1.06667e-07,0,1.81333e-06,0
-1.06667e-07,0,1.84e-06,0
-1.06667e-07,0,1.86667e-06,0
-1.06667e-07,0,1.89333e-06,0
-1.06667e-07,0,1.92e-06,0
-1.06667e-07,0,1.94667e-06,0
-1.06667e-07,0,1.97333e-06,0
-1.06667e-07,0,2e-06,0.419912
-1.06667e-07,0,2.02667e-06,0.410826
-1.06667e-07,0,2.05333e-06,0.402439
-1.06667e-07,0,2.08e-06,0.394607
-1.06667e-07,0,2.10667e-06,0.387231
-1.06667e-07,0,2.13333e-06,0.38024
-1.06667e-07,0,2.16e-06,0.37358
-1.06667e-07,0,2.18667e-06,0.367214
-1.06667e-07,0,2.21333e-06,0.36111
-1.06667e-07,0,2.24e-06,0.355244
-1.06667e-07,0,2.26667e-06,0.349596
-1.06667e-07,0,2.29333e-06,0.344149
-1.06667e-07,0,2.32e-06,0.33889
-1.06667e-07,0,2.34667e-06,0.333806
-1.06667e-07,0,2.37333e-06,0.328886
-1.06667e-07,0,2.4e-06,0.324121
-1.06667e-07,0,2.42667e-06,0.319501
-1.06667e-07,0,2.45333e-06,0.31502
-1.06667e-07,0,2.48e-06,0.310669
-1.06667e-07,0,2.50667e-06,0.306444
-1.06667e-07,0,2.53333e-06,0.302336
-1.06667e-07,0,2.56e-06,0.298342
-1.06667e-07,0,2.58667e-06,0.294456
-1.06667e-07,0,2.61333e-06,0.290673
-1.06667e-07,0,2.64e-06,0.286988
-1.06667e-07,0,2.66667e-06,0.283398
-1.06667e-07,0,2.69333e-06,0.279899
-1.06667e-07,0,2.72e-06,0.276487
-1.06667e-07,0,2.74667e-06,0.273158
-1.06667e-07,0,2.77333e-06,0.26991
-1.06667e-07,0,2.8e-06,0.266739
-1.06667e-07,0,2.82667e-06,0.263643
