x,y,z
-9.85699e-07,-4.86145e-07,-5.1469e-07
-9.85704e-07,-5.59644e-07,-4.64768e-07
-9.73595e-07,-6.08407e-07,-4.88742e-07
-9.24807e-07,-6.98951e-07,-5.35134e-07
-9.25016e-07,-6.71309e-07,-4.3599e-07
-9.99221e-07,-5.87452e-07,-4.50053e-07
-8.5571e-07,-5.3841e-07,-4.62394e-07
-8.28466e-07,-7.06413e-07,-5.67439e-07
-9.33416e-07,-7.10856e-07,-5.91513e-07
-8.65155e-07,-8.29978e-07,-6.32638e-07
-9.2145e-07,-8.7651e-07,-5.68231e-07
-9.03381e-07,-8.80805e-07,-6.15074e-07
-8.84688e-07,-9.00083e-07,-7.40281e-07
-9.10678e-07,-9.37551e-07,-7.4031e-07
-9.40257e-07,-9.68554e-07,-7.32944e-07
-1.00773e-06,-9.47732e-07,-7.29106e-07
-9.14199e-07,-8.80114e-07,-7.13047e-07
-9.06079e-07,-9.58015e-07,-7.74357e-07
-9.68378e-07,-9.93485e-07,-7.71003e-07
-9.35022e-07,-8.92731e-07,-7.65472e-07
-9.99889e-07,-8.76076e-07,-7.79957e-07
-1.00319e-06,-9.20659e-07,-6.8604e-07
-9.53625e-07,-9.51805e-07,-5.87451e-07
-9.66165e-07,-9.34079e-07,-4.36737e-07
-9.64315e-07,-8.93423e-07,-4.5819e-07
-1.11704e-06,-8.30362e-07,-4.72014e-07
-1.13481e-06,-8.4842e-07,-5.40642e-07
-1.08596e-06,-9.31491e-07,-5.03794e-07
-1.14793e-06,-8.72917e-07,-5.46877e-07
-1.14804e-06,-8.87222e-07,-5.35369e-07
-1.16164e-06,-8.4482e-07,-4.29338e-07
-1.07766e-06,-9.09273e-07,-4.80349e-07
-1.03314e-06,-9.47058e-07,-5.21983e-07
-1.04178e-06,-9.78706e-07,-4.74641e-07
-1.00579e-06,-1.0394e-06,-4.53071e-07
-9.05445e-07,-9.55422e-07,-5.96274e-07
-8.54093e-07,-9.58928e-07,-6.96592e-07
-9.16172e-07,-1.0426e-06,-6.10213e-07
-1.06174e-06,-1.04105e-06,-5.32357e-07
-1.01776e-06,-1.02989e-06,-5.48428e-07
-1.09469e-06,-1.03524e-06,-5.10359e-07
-1.04193e-06,-9.71352e-07,-5.2939e-07
-9.81569e-07,-1.01617e-06,-5.30717e-07
-9.25387e-07,-1.04531e-06,-5.21045e-07
-8.66319e-07,-1.00608e-06,-4.64774e-07
-9.0191e-07,-9.99286e-07,-4.84019e-07
-8.85409e-07,-8.90721e-07,-5.27669e-07
-9.23811e-07,-8.08748e-07,-5.19627e-07
-8.66191e-07,-7.54506e-07,-4.47729e-07
-8.44681e-07,-7.55376e-07,-3.4382e-07
-7.98074e-07,-7.18848e-07,-2.9119e-07
-7.96571e-07,-8.23852e-07,-3.78533e-07
-7.57283e-07,-8.30044e-07,-3.40213e-07
-7.47761e-07,-8.04797e-07,-2.93096e-07
-7.94299e-07,-7.90909e-07,-2.33067e-07
-7.64079e-07,-7.10323e-07,-1.72832e-07
-7.46459e-07,-6.56288e-07,-1.57509e-07
-6.33503e-07,-6.17301e-07,-1.06475e-07
-6.98916e-07,-6.50431e-07,-1.22571e-07
-7.7645e-07,-6.96505e-07,-1.1611e-07
-7.83985e-07,-6.74542e-07,-1.39015e-07
-7.28734e-07,-7.69004e-07,-2.24459e-07
-7.07027e-07,-7.02103e-07,-1.86167e-07
-6.5131e-07,-8.61911e-07,-1.17477e-07
-7.39535e-07,-8.56472e-07,-1.70278e-07
-7.55651e-07,-9.42676e-07,-2.331e-07
-8.18687e-07,-8.75352e-07,-2.23668e-07
-8.81171e-07,-8.88181e-07,-3.29424e-07
-9.19141e-07,-8.77383e-07,-4.60501e-07
-9.48498e-07,-8.77048e-07,-3.66548e-07
-9.21824e-07,-8.20618e-07,-3.93537e-07
-9.17305e-07,-7.50651e-07,-4.16908e-07
-9.3387e-07,-6.55667e-07,-3.48482e-07
-9.42186e-07,-6.92623e-07,-3.22889e-07
-8.93062e-07,-6.28713e-07,-3.56754e-07
-8.54319e-07,-6.13001e-07,-4.89933e-07
-9.35324e-07,-6.05093e-07,-5.64388e-07
-8.46777e-07,-5.92132e-07,-5.34484e-07
-8.70233e-07,-6.40513e-07,-5.96869e-07
-8.28244e-07,-6.03856e-07,-6.27975e-07
-8.38407e-07,-5.63684e-07,-6.43837e-07
-7.87806e-07,-4.95579e-07,-7.00319e-07
-7.66354e-07,-4.29028e-07,-7.91653e-07
-7.29725e-07,-4.19388e-07,-8.36246e-07
-6.92173e-07,-4.72318e-07,-8.77809e-07
-7.11857e-07,-3.1215e-07,-8.75655e-07
-6.91746e-07,-2.74321e-07,-7.89057e-07
-7.13447e-07,-3.11171e-07,-8.29619e-07
-6.65832e-07,-3.54106e-07,-8.11372e-07
-6.67349e-07,-3.90602e-07,-8.98855e-07
-7.0781e-07,-3.93675e-07,-9.51615e-07
-6.49756e-07,-4.41539e-07,-8.65749e-07
-6.73406e-07,-4.97939e-07,-8.12687e-07
-6.16966e-07,-6.00041e-07,-7.98287e-07
-6.18319e-07,-6.18268e-07,-8.49068e-07
-6.4017e-07,-5.85082e-07,-8.16644e-07
-6.76716e-07,-5.44357e-07,-8.485e-07
-7.02238e-07,-4.49319e-07,-8.51383e-07
-5.91503e-07,-4.51777e-07,-8.30669e-07
-6.3282e-07,-4.76746e-07,-9.06874e-07
-6.52009e-07,-4.38472e-07,-8.45549e-07
-5.4563e-07,-4.68681e-07,-8.82219e-07
-4.91265e-07,-4.97373e-07,-7.98926e-07
-5.50338e-07,-5.52479e-07,-8.27923e-07
-5.77967e-07,-4.71883e-07,-8.97556e-07
-5.28415e-07,-4.48935e-07,-9.8629e-07
-4.40638e-07,-3.7252e-07,-1.14191e-06
-4.44734e-07,-3.4205e-07,-1.0426e-06
-4.6436e-07,-2.60072e-07,-1.03463e-06
-4.5783e-07,-2.22321e-07,-1.04142e-06
-4.51712e-07,-1.14128e-07,-1.14456e-06
-5.89007e-07,-1.22439e-07,-1.0959e-06
-5.42535e-07,-9.52098e-08,-1.1289e-06
-5.90924e-07,-2.23269e-07,-1.17857e-06
-6.30757e-07,-3.28519e-07,-1.13203e-06
-4.80017e-07,-3.89429e-07,-1.04586e-06
-3.61822e-07,-2.9115e-07,-1.0162e-06
-3.68399e-07,-3.28291e-07,-9.06115e-07
-3.79744e-07,-3.06885e-07,-9.15349e-07
-4.37061e-07,-2.72457e-07,-8.33809e-07
-4.50228e-07,-2.55065e-07,-9.48991e-07
-4.98547e-07,-1.63292e-07,-9.15939e-07
-4.57216e-07,-1.40214e-07,-8.38854e-07
-4.29566e-07,-1.36303e-07,-7.74905e-07
-3.6085e-07,-1.32742e-07,-8.40406e-07
-3.63054e-07,-8.89174e-08,-8.71303e-07
-4.79273e-07,-1.6817e-07,-8.03321e-07
-5.57091e-07,-1.86892e-07,-7.75235e-07
-5.10785e-07,-1.71179e-07,-6.00837e-07
-4.51886e-07,-1.50178e-07,-6.64341e-07
-5.09944e-07,-1.30895e-07,-6.84147e-07
-5.31331e-07,-2.15904e-08,-7.04851e-07
-4.93345e-07,-8.5903e-08,-6.96351e-07
-4.22745e-07,5.41241e-09,-7.12711e-07
-4.45115e-07,7.43401e-09,-6.72391e-07
-4.11612e-07,1.19121e-07,-7.07913e-07
-4.28549e-07,1.50906e-07,-7.64411e-07
-3.87635e-07,1.84025e-08,-7.65358e-07
-3.55498e-07,4.59522e-08,-7.30803e-07
-3.18165e-07,3.55223e-08,-8.0936e-07
-3.04483e-07,8.40605e-08,-8.02452e-07
-1.93507e-07,1.22665e-07,-7.13531e-07
-2.56626e-07,1.80204e-07,-7.80006e-07
-2.75519e-07,2.0164e-07,-7.42479e-07
-2.1497e-07,1.09284e-07,-6.93645e-07
-1.73427e-07,8.63404e-08,-7.22561e-07
-1.58967e-07,1.23562e-07,-7.24196e-07
-1.04334e-07,1.20789e-07,-8.22193e-07
-6.05043e-08,9.44804e-08,-7.94774e-07
-6.99087e-08,5.89731e-08,-7.70268e-07
-2.89033e-08,5.0572e-08,-7.81453e-07
1.21876e-08,5.14498e-08,-7.27798e-07
-3.95237e-08,1.45017e-07,-6.39634e-07
2.09324e-08,2.30568e-07,-7.30441e-07
-1.12936e-08,2.15981e-07,-7.45995e-07
-4.52061e-08,2.09218e-07,-7.29956e-07
3.67445e-08,2.98502e-07,-7.52267e-07
1.23996e-07,2.3216e-07,-7.74629e-07
9.54981e-08,1.85718e-07,-8.26279e-07
1.0382e-07,2.77807e-07,-8.83717e-07
1.37599e-07,2.57497e-07,-8.92843e-07
9.39538e-08,2.31729e-07,-7.74237e-07
1.6129e-07,2.33715e-07,-7.48447e-07
9.8607e-08,2.01723e-07,-7.46439e-07
1.0389e-07,1.79784e-07,-7.09904e-07
-4.22484e-08,1.41275e-07,-7.81539e-07
-9.97413e-08,9.3626e-08,-8.18824e-07
-4.42738e-08,-4.46419e-08,-8.36833e-07
6.29185e-08,-4.02012e-08,-8.69829e-07
9.01819e-08,-7.25866e-08,-8.31629e-07
5.47664e-08,-9.5291e-08,-8.2802e-07
6.59312e-08,-9.96398e-08,-8.96377e-07
6.28814e-09,-8.66114e-09,-9.06771e-07
7.38916e-08,-7.57877e-08,-8.05312e-07
8.47577e-08,-8.91781e-08,-7.95336e-07
-1.24291e-08,-9.94304e-08,-7.63984e-07
1.84564e-08,-1.98978e-07,-8.16969e-07
8.27376e-08,-2.63686e-07,-7.00939e-07
1.38541e-07,-3.71261e-07,-6.27521e-07
1.03198e-07,-4.51286e-07,-5.50903e-07
1.47766e-07,-3.96412e-07,-5.01107e-07
1.82711e-07,-3.74672e-07,-5.08182e-07
6.95823e-08,-2.43182e-07,-5.31289e-07
-8.8259e-08,-2.87123e-07,-5.53083e-07
-9.49876e-08,-2.2083e-07,-5.03323e-07
-9.326e-08,-2.26294e-07,-5.29557e-07
1.43978e-08,-1.39047e-07,-5.33008e-07
9.41632e-08,-6.65187e-08,-6.11625e-07
-1.55522e-08,-2.59928e-08,-6.33856e-07
5.23541e-08,-9.64302e-08,-6.61567e-07
2.64963e-08,-1.20975e-07,-6.12573e-07
4.82251e-09,-2.90108e-07,-5.55066e-07
1.54327e-08,-2.74427e-07,-4.47901e-07
2.9308e-08,-2.66981e-07,-5.40281e-07
7.58648e-08,-2.37195e-07,-3.95567e-07
-4.9874e-08,-2.89739e-07,-3.2149e-07
8.46009e-08,-2.04954e-07,-2.64659e-07
2.20542e-08,-1.35414e-07,-2.38721e-07
9.08019e-08,-1.90226e-07,-2.7691e-07
5.22635e-08,-2.95594e-07,-3.28908e-07
1.14733e-07,-2.94777e-07,-1.88731e-07
9.36139e-08,-3.00637e-07,-1.522e-07
2.27684e-07,-2.86516e-07,-1.47598e-07
2.08348e-07,-2.65264e-07,-2.21855e-07
2.78278e-07,-2.34673e-07,-2.67015e-07
1.68794e-07,-3.54539e-07,-2.29301e-07
1.801e-07,-2.89903e-07,-2.30204e-07
1.55224e-07,-2.73966e-07,-1.48253e-07
1.86716e-07,-1.47936e-07,-2.2271e-07
2.47817e-07,-1.07547e-07,-2.72898e-07
2.94248e-07,8.74211e-09,-3.36946e-07
2.16133e-07,9.59344e-08,-3.17962e-07
3.43711e-07,4.08952e-08,-3.10072e-07
4.21906e-07,3.3878e-08,-3.35855e-07
5.36084e-07,4.88237e-08,-3.38525e-07
5.7029e-07,1.45279e-07,-2.94874e-07
4.99054e-07,7.11269e-08,-2.98197e-07
4.72723e-07,5.99751e-08,-3.01909e-07
5.32457e-07,-5.01473e-08,-2.61644e-07
4.68536e-07,-3.36258e-08,-3.4709e-07
4.96732e-07,-2.77535e-08,-5.12255e-07
4.2227e-07,-1.07488e-08,-5.29837e-07
3.80094e-07,-6.58028e-08,-3.73828e-07
3.40605e-07,-1.2705e-07,-3.55859e-07
3.58095e-07,-2.08961e-07,-3.8245e-07
3.12836e-07,-2.69e-07,-3.94007e-07
3.01061e-07,-2.70925e-07,-3.25459e-07
2.57618e-07,-3.27343e-07,-3.76476e-07
2.07034e-07,-4.08276e-07,-2.79048e-07
2.50173e-07,-3.20999e-07,-3.04217e-07
3.74221e-07,-3.992e-07,-2.11085e-07
3.47477e-07,-4.03443e-07,-2.56976e-07
4.79957e-07,-4.18624e-07,-2.52274e-07
5.24989e-07,-5.1665e-07,-2.11597e-07
5.54552e-07,-5.43732e-07,-2.09676e-07
6.03397e-07,-7.18748e-07,-1.5089e-07
6.33349e-07,-7.76162e-07,-1.49858e-07
5.97843e-07,-7.12886e-07,-2.4756e-07
6.46029e-07,-7.24183e-07,-1.4383e-07
6.19217e-07,-7.22636e-07,-2.3385e-07
7.12041e-07,-7.84446e-07,-2.35384e-07
6.78917e-07,-7.84877e-07,-1.98606e-07
6.91627e-07,-7.89242e-07,-2.40051e-07
6.39749e-07,-7.40888e-07,-2.29987e-07
5.89155e-07,-7.27487e-07,-1.51547e-07
6.8537e-07,-7.86512e-07,-2.47035e-07
5.18667e-07,-6.39633e-07,-2.34864e-07
6.21056e-07,-5.92747e-07,-1.24181e-07
7.10948e-07,-5.13003e-07,-8.04886e-08
6.74246e-07,-5.12726e-07,-8.8229e-08
7.79369e-07,-5.506e-07,-2.60693e-08
7.90126e-07,-5.37546e-07,-7.5636e-08
7.23016e-07,-4.98399e-07,3.60378e-09
7.91956e-07,-3.95663e-07,-4.84108e-08
7.50156e-07,-3.45694e-07,-2.93918e-08
7.27259e-07,-2.92396e-07,4.9662e-08
8.11797e-07,-4.39962e-07,-5.05481e-08
9.09847e-07,-3.12283e-07,-8.65223e-08
1.0136e-06,-2.70315e-07,-9.41166e-08
1.08272e-06,-2.66205e-07,-4.48992e-08
1.0554e-06,-2.62192e-07,-1.02187e-07
1.10897e-06,-2.21811e-07,-1.35536e-07
1.10938e-06,-1.57869e-07,-9.40679e-08
1.01485e-06,2.20443e-08,-1.3497e-07
9.56435e-07,-1.17778e-07,-1.94018e-07
8.83587e-07,-4.64256e-08,-2.08126e-07
9.2171e-07,7.1801e-08,-2.46936e-07
8.85244e-07,-1.28034e-08,-4.14808e-07
8.34769e-07,2.3841e-08,-4.21652e-07
8.36622e-07,3.05801e-09,-4.58686e-07
8.23909e-07,7.49783e-08,-5.68663e-07
8.30327e-07,1.43034e-07,-6.02868e-07
8.1277e-07,1.31228e-07,-6.41914e-07
7.77191e-07,1.74813e-07,-7.15961e-07
8.66522e-07,1.86732e-07,-6.86926e-07
8.41136e-07,2.40836e-07,-6.88466e-07
8.26181e-07,1.67191e-07,-5.72502e-07
8.92041e-07,2.0864e-07,-5.73248e-07
8.56887e-07,1.56289e-07,-5.83712e-07
8.85778e-07,2.16428e-07,-5.72841e-07
8.6112e-07,2.43485e-07,-7.09237e-07
7.65389e-07,1.45826e-07,-7.40413e-07
7.66369e-07,1.19704e-07,-7.3687e-07
8.06469e-07,1.44166e-07,-8.53196e-07
7.91994e-07,1.59964e-07,-7.73219e-07
7.78139e-07,2.52431e-07,-8.82544e-07
8.14292e-07,2.56777e-07,-9.49174e-07
7.27467e-07,1.57541e-07,-9.90356e-07
7.25431e-07,1.20418e-07,-1.10898e-06
7.52647e-07,2.39255e-07,-9.75968e-07
8.67735e-07,2.54321e-07,-9.02104e-07
8.59815e-07,2.10875e-07,-9.13226e-07
8.87333e-07,2.65062e-07,-9.34789e-07
8.79514e-07,2.96739e-07,-9.1416e-07
9.08286e-07,2.46103e-07,-8.56505e-07
9.80367e-07,2.60339e-07,-8.9915e-07
9.27013e-07,1.60503e-07,-9.39366e-07
9.42543e-07,4.83474e-08,-9.42739e-07
9.59498e-07,6.54383e-08,-9.71219e-07
9.33956e-07,8.38078e-08,-8.63415e-07
8.32314e-07,1.21372e-07,-8.27165e-07
9.06959e-07,-1.28647e-08,-9.10073e-07
9.55953e-07,3.81705e-08,-8.65827e-07
9.06596e-07,5.42338e-08,-8.71687e-07
8.74921e-07,-7.3319e-09,-7.87983e-07
9.51235e-07,-7.47875e-08,-6.61997e-07
8.10616e-07,-5.86116e-08,-6.50982e-07
6.61421e-07,-8.31301e-08,-6.93637e-07
7.22288e-07,-1.30099e-07,-8.65452e-07
6.9547e-07,-1.7844e-07,-8.93944e-07
7.47508e-07,-1.03667e-07,-9.20023e-07
7.25776e-07,-1.24017e-07,-9.46888e-07
7.59069e-07,-2.06878e-07,-1.04047e-06
7.39269e-07,-2.18958e-07,-1.07665e-06
6.93768e-07,-2.11913e-07,-1.12072e-06
8.31145e-07,-1.74902e-07,-1.11998e-06
8.32162e-07,-1.71311e-07,-1.13601e-06
9.4404e-07,-2.63471e-07,-1.06627e-06
9.41922e-07,-2.66676e-07,-1.05201e-06
7.90419e-07,-1.15752e-07,-1.01502e-06
8.13723e-07,-9.89222e-08,-1.01771e-06
8.45851e-07,-3.10481e-08,-1.03261e-06
8.63103e-07,-1.28758e-07,-1.05227e-06
9.31777e-07,-1.28201e-07,-1.02866e-06
1.0026e-06,-5.6214e-08,-9.61527e-07
1.03952e-06,-5.46018e-08,-9.67121e-07
9.21707e-07,-9.29558e-08,-1.03148e-06
8.60594e-07,-1.29134e-07,-1.09082e-06
8.87857e-07,-1.05899e-07,-1.05157e-06
1.02222e-06,-7.00597e-08,-1.09297e-06
1.08549e-06,7.94203e-08,-1.1892e-06
1.01266e-06,-1.9422e-08,-1.26147e-06
8.8658e-07,-1.94339e-08,-1.13725e-06
8.09276e-07,-1.37877e-07,-1.16087e-06
8.28876e-07,-2.64059e-08,-1.11654e-06
8.12217e-07,-1.1882e-07,-1.17085e-06
8.39716e-07,-6.88995e-08,-1.12326e-06
9.2408e-07,-8.23835e-08,-1.05523e-06
9.79194e-07,-4.34549e-08,-1.03668e-06
9.86749e-07,-2.63195e-09,-1.06252e-06
9.91263e-07,6.02387e-10,-1.06807e-06
1.039e-06,2.49212e-08,-1.00632e-06
9.68646e-07,4.00484e-08,-8.67568e-07
9.16832e-07,-1.37279e-08,-8.63017e-07
7.80282e-07,4.51387e-08,-7.7147e-07
7.8847e-07,5.11571e-08,-8.49433e-07
7.54902e-07,1.01481e-07,-8.62958e-07
7.38339e-07,1.45693e-07,-8.52768e-07
6.85346e-07,2.27536e-07,-9.10491e-07
6.42871e-07,2.96111e-07,-8.70594e-07
7.04728e-07,2.2651e-07,-9.07084e-07
5.83835e-07,1.21579e-07,-9.54603e-07
6.3461e-07,1.7021e-07,-9.57547e-07
6.32387e-07,3.61716e-08,-9.4337e-07
6.8573e-07,-6.07627e-08,-9.38604e-07
5.72288e-07,-6.47238e-08,-8.52387e-07
5.20236e-07,-2.83427e-08,-8.76209e-07
5.00197e-07,7.45226e-08,-9.51405e-07
4.9918e-07,1.32878e-07,-9.42224e-07
5.52214e-07,1.44631e-07,-9.91103e-07
4.33375e-07,1.84522e-07,-8.88215e-07
4.24718e-07,4.93771e-08,-9.32269e-07
4.35555e-07,1.23568e-07,-9.16011e-07
3.902e-07,3.51793e-08,-1.0446e-06
3.46957e-07,-1.10876e-07,-9.66081e-07
3.46994e-07,-3.19485e-08,-1.00332e-06
3.71898e-07,-1.38414e-08,-9.50505e-07
3.33611e-07,2.54424e-08,-9.46505e-07
2.20785e-07,1.66139e-07,-9.16315e-07
1.87862e-07,1.47148e-07,-8.88291e-07
1.29816e-07,1.01615e-07,-8.49244e-07
4.54033e-08,9.50994e-08,-8.70226e-07
2.85003e-08,-6.1886e-08,-8.45227e-07
1.07883e-07,4.99123e-08,-8.98459e-07
1.64615e-07,-1.44386e-08,-9.22271e-07
1.88989e-07,3.87437e-08,-8.24595e-07
2.34928e-07,2.94713e-08,-9.10424e-07
1.23572e-07,8.01387e-08,-9.06995e-07
9.50172e-08,8.64937e-08,-9.66872e-07
1.06638e-07,1.5124e-07,-9.19952e-07
1.4047e-07,7.38408e-08,-8.5861e-07
2.23872e-08,8.86564e-10,-7.95055e-07
4.78581e-08,2.19089e-08,-8.74107e-07
8.95415e-08,6.949e-08,-8.9357e-07
1.10476e-07,2.69431e-08,-8.26078e-07
1.22567e-07,5.06872e-08,-9.56052e-07
1.60943e-08,4.5829e-08,-1.11095e-06
-8.04985e-08,4.74918e-08,-1.10847e-06
8.48595e-08,9.44149e-08,-1.11689e-06
9.31053e-08,1.29729e-07,-1.2089e-06
-2.24848e-08,9.0973e-08,-1.1885e-06
-1.0199e-08,4.54816e-08,-1.09356e-06
3.94692e-08,7.05089e-08,-1.12636e-06
1.79097e-08,8.69831e-08,-1.15887e-06
-9.02522e-10,-1.90358e-08,-1.15171e-06
-2.52211e-09,-1.48628e-07,-1.25656e-06
5.68441e-09,-2.29302e-07,-1.23961e-06
6.9184e-08,-1.95893e-07,-1.2988e-06
1.15068e-07,-2.69685e-07,-1.29339e-06
1.53372e-07,-2.97608e-07,-1.34622e-06
2.88129e-07,-3.08795e-07,-1.26733e-06
2.20744e-07,-3.30716e-07,-1.33729e-06
3.4292e-07,-3.26157e-07,-1.3154e-06
2.46245e-07,-4.04583e-07,-1.22817e-06
1.55303e-07,-3.18517e-07,-1.30077e-06
5.74167e-08,-3.99584e-07,-1.30208e-06
5.24681e-09,-4.08907e-07,-1.42176e-06
6.40867e-08,-3.57776e-07,-1.34986e-06
7.11698e-08,-3.80586e-07,-1.24706e-06
4.81335e-09,-3.71724e-07,-1.2971e-06
2.76269e-08,-2.80535e-07,-1.32733e-06
4.03324e-08,-1.44176e-07,-1.25647e-06
7.30847e-09,2.73393e-08,-1.25798e-06
7.51374e-09,9.2459e-08,-1.22778e-06
4.17974e-08,8.05625e-08,-1.26126e-06
1.0834e-07,-7.78262e-09,-1.24423e-06
2.23198e-07,-1.06335e-07,-1.22758e-06
2.35237e-07,-1.38659e-07,-1.17497e-06
3.59813e-07,-3.29486e-08,-1.1783e-06
3.86352e-07,-1.25359e-08,-1.18444e-06
3.36008e-07,1.10807e-07,-1.12844e-06
3.44435e-07,1.99129e-07,-1.14294e-06
4.22836e-07,2.11481e-07,-1.097e-06
4.56577e-07,2.33678e-07,-1.12459e-06
4.3082e-07,2.38758e-07,-1.06546e-06
4.12876e-07,2.53716e-07,-1.0476e-06
3.23889e-07,1.84881e-07,-9.41748e-07
2.43542e-07,1.91711e-07,-9.55348e-07
3.53041e-07,1.65868e-07,-1.01969e-06
3.32568e-07,1.10988e-07,-9.38038e-07
3.51262e-07,9.27798e-08,-9.92884e-07
2.78126e-07,5.79183e-08,-9.66903e-07
3.66325e-07,4.10892e-08,-9.73089e-07
4.11685e-07,5.08533e-08,-8.97391e-07
4.55891e-07,1.29439e-07,-1.04598e-06
3.58657e-07,1.33599e-08,-9.96121e-07
2.81533e-07,-3.50166e-08,-1.02392e-06
3.82927e-07,-8.41886e-09,-1.10642e-06
3.32309e-07,-1.20131e-07,-1.04976e-06
4.61842e-07,-7.95978e-09,-1.1706e-06
4.25631e-07,4.06791e-08,-1.26181e-06
3.52319e-07,6.72047e-08,-1.15291e-06
3.4736e-07,1.94939e-08,-1.13035e-06
4.2155e-07,1.66585e-08,-1.17702e-06
3.76703e-07,2.98016e-08,-1.09741e-06
3.24728e-07,7.13051e-08,-1.02342e-06
2.65687e-07,1.50456e-07,-9.5366e-07
3.32078e-07,4.8428e-08,-8.87882e-07
2.33619e-07,3.15428e-08,-9.38118e-07
2.77309e-07,4.41316e-08,-9.22615e-07
2.74796e-07,7.94247e-08,-8.83326e-07
3.02319e-07,7.36999e-08,-9.2779e-07
2.99762e-07,7.67915e-08,-9.35338e-07
3.06625e-07,4.25046e-08,-9.18544e-07
2.40283e-07,5.6414e-08,-9.45667e-07
1.77215e-07,7.51169e-08,-1.07071e-06
1.25238e-07,1.34562e-07,-1.04065e-06
3.82796e-08,8.97693e-08,-9.99388e-07
5.75421e-08,8.30478e-08,-1.11235e-06
6.6916e-08,1.1678e-07,-1.10463e-06
-8.56652e-09,9.62208e-08,-1.08807e-06
-5.61459e-08,9.08332e-09,-9.9243e-07
-6.27943e-08,4.99109e-08,-9.01694e-07
6.00999e-08,1.03731e-07,-9.04733e-07
3.12248e-08,8.33406e-08,-8.68846e-07
8.56015e-08,-9.05429e-09,-8.51535e-07
9.03185e-08,5.48434e-08,-7.92077e-07
1.52748e-07,9.52441e-08,-9.30104e-07
1.31596e-07,-6.72496e-09,-1.07551e-06
8.03266e-08,-2.71165e-08,-9.06057e-07
-9.02052e-08,-4.67037e-08,-9.63189e-07
-1.43635e-07,-1.7381e-08,-9.25101e-07
-1.59112e-07,-6.04538e-08,-9.7028e-07
-5.72796e-08,-8.43407e-08,-9.56411e-07
-1.2479e-07,-6.84805e-08,-9.61758e-07
-2.04642e-07,-1.40721e-07,-9.23443e-07
-1.44883e-07,-1.97338e-07,-9.52252e-07
-1.25156e-07,-1.28867e-07,-9.06617e-07
-6.83464e-08,-1.46869e-07,-9.40079e-07
-3.92141e-08,-1.55539e-07,-8.52589e-07
-1.9534e-07,-1.22983e-07,-8.63885e-07
-2.2467e-07,-1.95011e-07,-8.84671e-07
-2.20773e-07,-2.14604e-07,-7.5716e-07
-1.5634e-07,-1.36214e-07,-6.56036e-07
-2.64231e-07,-2.12067e-07,-5.88902e-07
-2.36373e-07,-2.14666e-07,-6.81634e-07
-2.75541e-07,-2.34127e-07,-7.85409e-07
-2.81292e-07,-1.23454e-07,-8.37521e-07
-2.93038e-07,-2.88175e-08,-7.84923e-07
-3.26309e-07,1.29001e-07,-7.40232e-07
-3.36347e-07,1.55047e-07,-6.63611e-07
-2.3699e-07,2.85802e-07,-6.68235e-07
-3.18855e-07,2.17705e-07,-6.2597e-07
-3.295e-07,1.55066e-07,-5.56859e-07
-3.65073e-07,1.53496e-07,-5.04943e-07
-3.80185e-07,1.65099e-07,-6.0532e-07
-2.6388e-07,1.79971e-07,-6.1397e-07
-3.04377e-07,3.52937e-07,-5.65219e-07
-1.92487e-07,4.09491e-07,-5.26515e-07
-1.59611e-07,3.57819e-07,-5.24379e-07
-1.83673e-07,3.36176e-07,-5.87711e-07
-1.85852e-07,3.5132e-07,-6.45243e-07
-1.63315e-07,3.09197e-07,-6.09844e-07
-1.74663e-07,1.69145e-07,-7.31969e-07
-2.12745e-07,1.92922e-07,-7.9777e-07
-2.68296e-07,2.39781e-07,-7.86709e-07
-2.34195e-07,2.03354e-07,-9.12363e-07
-2.41248e-07,1.56302e-07,-8.48643e-07
-3.06269e-07,2.55892e-07,-8.34503e-07
-3.19348e-07,2.07931e-07,-7.69857e-07
-2.65163e-07,1.93332e-07,-7.94728e-07
-2.30905e-07,2.08785e-07,-8.00706e-07
-1.8556e-07,1.04312e-07,-7.21426e-07
-2.10381e-07,1.38499e-07,-7.79743e-07
-2.61093e-07,5.69002e-08,-7.52401e-07
-1.56202e-07,-6.19879e-08,-7.60577e-07
-3.93021e-08,-8.27687e-08,-7.70605e-07
-3.07736e-08,-7.99953e-08,-7.93588e-07
5.80122e-08,-3.68894e-08,-7.99471e-07
6.42012e-08,4.48639e-08,-8.70235e-07
-3.76338e-08,1.60293e-07,-8.32302e-07
4.43912e-08,9.24025e-08,-8.72056e-07
3.47732e-08,9.23795e-08,-8.86175e-07
8.55218e-08,7.86059e-08,-8.53418e-07
1.53373e-07,6.23665e-08,-8.48297e-07
1.96467e-07,5.54045e-08,-8.80479e-07
1.83643e-07,-1.68103e-09,-8.84761e-07
2.27414e-07,4.23537e-08,-9.01139e-07
2.05764e-07,1.68795e-07,-7.66669e-07
1.88974e-07,1.63352e-07,-7.77779e-07
2.13067e-07,1.4367e-07,-7.61807e-07
3.22365e-07,7.226e-08,-7.47014e-07
3.75929e-07,-8.98762e-09,-7.17273e-07
3.41595e-07,1.25074e-07,-7.64778e-07
4.58893e-07,8.20445e-08,-7.0621e-07
5.12095e-07,2.25327e-08,-7.68115e-07
5.39205e-07,-7.95549e-08,-6.4352e-07
6.66409e-07,-1.35764e-07,-6.28278e-07
