t,x,y,z,v
3.77,3.00225e-06,8.23304e-07,-3.50295e-07,6.92535e-07
3.78,3.06603e-06,7.58183e-07,-3.2036e-07,6.85972e-07
3.79,3.01868e-06,7.29254e-07,-3.25426e-07,6.57785e-07
3.8,3.15074e-06,7.32331e-07,-4.46002e-07,6.7794e-07
3.81,3.11715e-06,7.58986e-07,-4.10175e-07,6.03704e-07
3.82,3.16102e-06,7.79241e-07,-3.97139e-07,6.43873e-07
3.83,3.1575e-06,8.51212e-07,-3.17269e-07,6.23625e-07
3.84,3.05837e-06,8.20011e-07,-2.83414e-07,6.37238e-07
3.85,2.94539e-06,8.02986e-07,-2.28023e-07,6.74765e-07
3.86,2.97858e-06,7.18023e-07,-2.1089e-07,7.35464e-07
3.87,3.01392e-06,5.68299e-07,-1.58412e-07,7.17277e-07
3.88,2.95164e-06,4.67898e-07,-7.00106e-08,7.362e-07
3.89,2.97961e-06,5.84063e-07,-5.34228e-09,7.74136e-07
3.9,3.0123e-06,6.14714e-07,-7.40393e-09,7.57219e-07
3.91,3.03283e-06,5.8453e-07,6.77459e-08,7.36458e-07
3.92,3.10762e-06,5.67421e-07,-6.30027e-08,7.13881e-07
3.93,3.06691e-06,6.05905e-07,-6.10063e-08,6.65356e-07
3.94,3.03515e-06,7.09239e-07,-3.81215e-09,6.81818e-07
3.95,3.00238e-06,6.62619e-07,-2.22288e-08,6.72827e-07
3.96,2.99768e-06,6.51976e-07,9.05943e-08,6.83172e-07
3.97,2.93295e-06,6.54459e-07,1.22715e-07,6.83473e-07
3.98,3.07921e-06,7.4689e-07,1.41535e-07,7.07251e-07
3.99,3.0113e-06,6.80766e-07,2.15482e-07,6.4418e-07
4,2.96492e-06,7.22042e-07,2.84189e-07,6.68307e-07
4.01,3.10154e-06,6.78835e-07,3.26175e-07,6.77432e-07
4.02,3.00814e-06,6.3204e-07,2.89712e-07,6.25586e-07
4.03,2.98311e-06,6.21598e-07,2.96678e-07,6.55778e-07
4.04,3.01466e-06,6.02203e-07,3.09055e-07,6.65528e-07
4.05,3.02317e-06,6.24373e-07,2.95517e-07,6.51354e-07
4.06,2.9211e-06,6.30632e-07,2.01304e-07,6.45048e-07
4.07,2.93209e-06,5.63723e-07,1.40262e-07,6.9052e-07
4.08,2.93283e-06,4.96567e-07,9.41513e-08,6.91949e-07
4.09,2.97055e-06,3.99596e-07,1.89928e-07,7.06857e-07
4.1,2.96618e-06,4.28195e-07,2.27883e-07,7.10262e-07
4.11,2.9852e-06,4.13398e-07,2.70679e-07,7.14659e-07
4.12,3.00455e-06,3.11139e-07,3.40604e-07,7.32569e-07
4.13,2.98372e-06,3.41446e-07,3.96364e-07,6.99663e-07
4.14,2.97024e-06,2.78554e-07,4.24439e-07,6.88676e-07
4.15,2.90298e-06,2.57616e-07,4.44433e-07,7.17733e-07
4.16,2.7974e-06,2.38125e-07,5.04212e-07,7.35714e-07
4.17,2.80245e-06,2.38741e-07,5.27591e-07,7.99302e-07
4.18,2.80257e-06,2.61517e-07,7.14484e-07,8.0746e-07
4.19,2.95613e-06,2.51002e-07,6.92048e-07,7.98485e-07
4.2,2.87829e-06,2.58966e-07,6.86641e-07,7.5183e-07
4.21,2.90501e-06,1.53994e-07,7.67028e-07,7.98998e-07
4.22,2.94057e-06,1.8436e-07,8.0465e-07,7.83105e-07
4.23,2.9882e-06,1.84847e-07,8.23084e-07,7.46701e-07
4.24,2.94763e-06,2.25675e-07,7.88438e-07,7.23979e-07
4.25,3.0604e-06,1.85015e-07,9.81478e-07,7.2455e-07
4.26,3.08119e-06,1.74267e-07,1.0192e-06,6.81102e-07
4.27,3.12983e-06,1.48176e-07,9.20187e-07,6.57459e-07
4.28,3.19353e-06,6.05418e-08,1.01305e-06,6.65306e-07
4.29,3.18498e-06,1.12284e-07,1.13806e-06,6.12665e-07
4.3,3.10025e-06,7.35303e-08,1.1923e-06,6.01425e-07
4.31,3.17549e-06,9.33843e-08,1.20938e-06,6.21637e-07
4.32,3.19975e-06,1.43002e-07,1.25966e-06,5.83646e-07
4.33,3.21632e-06,1.84013e-07,1.2842e-06,5.79411e-07
4.34,3.16178e-06,1.85965e-07,1.32599e-06,5.67957e-07
4.35,3.142e-06,2.29859e-07,1.30269e-06,5.86045e-07
4.36,3.18586e-06,2.41291e-07,1.37629e-06,5.99633e-07
4.37,3.1794e-06,1.46848e-07,1.36783e-06,5.88322e-07
4.38,3.11665e-06,1.56843e-07,1.42788e-06,5.96361e-07
4.39,3.12194e-06,7.47436e-08,1.47939e-06,5.93906e-07
4.4,3.13979e-06,1.11291e-07,1.39443e-06,6.09554e-07
4.41,3.19656e-06,7.58328e-08,1.32041e-06,5.95755e-07
4.42,3.15404e-06,1.32869e-07,1.30704e-06,6.00119e-07
4.43,3.07672e-06,9.88388e-08,1.27565e-06,6.10554e-07
4.44,3.091e-06,-8.20303e-09,1.30301e-06,6.51986e-07
4.45,2.99029e-06,-7.06448e-08,1.26821e-06,6.43151e-07
4.46,2.96175e-06,-8.00625e-08,1.25273e-06,6.85974e-07
4.47,2.96973e-06,-7.48625e-08,1.38889e-06,6.75116e-07
4.48,2.91439e-06,-3.31116e-08,1.32158e-06,6.45139e-07
4.49,2.94973e-06,-5.00942e-08,1.39888e-06,6.58478e-07
4.5,2.87116e-06,-1.77862e-07,1.39523e-06,6.44782e-07
4.51,2.74593e-06,-2.36517e-07,1.32215e-06,6.6481e-07
4.52,2.72852e-06,-1.4037e-07,1.29616e-06,7.32944e-07
4.53,2.72907e-06,-8.50635e-08,1.32608e-06,7.47083e-07
4.54,2.74104e-06,9.80681e-09,1.27865e-06,7.46093e-07
4.55,2.76457e-06,6.56548e-08,1.28396e-06,7.49836e-07
4.56,2.78401e-06,1.18583e-07,1.28642e-06,7.18821e-07
4.57,2.8204e-06,1.67265e-07,1.30968e-06,7.04132e-07
4.58,2.77563e-06,2.41892e-07,1.27394e-06,6.87898e-07
4.59,2.7785e-06,2.39896e-07,1.32098e-06,7.00815e-07
4.6,2.74988e-06,2.62689e-07,1.32256e-06,6.68753e-07
4.61,2.70946e-06,2.09636e-07,1.3507e-06,6.88101e-07
4.62,2.7038e-06,2.36147e-07,1.26247e-06,7.31515e-07
4.63,2.67206e-06,2.7782e-07,1.30182e-06,7.47846e-07
4.64,2.63108e-06,3.61446e-07,1.31051e-06,7.2457e-07
4.65,2.59704e-06,3.65278e-07,1.21963e-06,7.4626e-07
4.66,2.52361e-06,4.2953e-07,1.14748e-06,7.88594e-07
4.67,2.5598e-06,3.67346e-07,1.05412e-06,7.8996e-07
4.68,2.54009e-06,4.20803e-07,1.06337e-06,7.95441e-07
4.69,2.56091e-06,3.76158e-07,1.11305e-06,7.78891e-07
4.7,2.49184e-06,3.60821e-07,1.12821e-06,7.63399e-07
4.71,2.39637e-06,3.16444e-07,1.17582e-06,7.84947e-07
4.72,2.45782e-06,1.49924e-07,1.22245e-06,8.03729e-07
4.73,2.4142e-06,1.77878e-07,1.2695e-06,7.67968e-07
4.74,2.3033e-06,1.53778e-07,1.27572e-06,7.85873e-07
4.75,2.27636e-06,8.50299e-08,1.24318e-06,8.12553e-07
4.76,2.19816e-06,1.00618e-07,1.24563e-06,8.12111e-07
4.77,2.22831e-06,1.24394e-07,1.29808e-06,8.02187e-07
4.78,2.29025e-06,5.49062e-08,1.27719e-06,7.8803e-07
4.79,2.2489e-06,4.52799e-08,1.22825e-06,7.59775e-07
4.8,2.15463e-06,8.4901e-08,1.18001e-06,7.76783e-07
4.81,2.24755e-06,1.85865e-07,1.13551e-06,8.08808e-07
4.82,2.21813e-06,2.5884e-07,1.1629e-06,8.06852e-07
4.83,2.30117e-06,3.56045e-07,1.12726e-06,8.01663e-07
4.84,2.29022e-06,3.77541e-07,1.07285e-06,7.82126e-07
4.85,2.24246e-06,4.21976e-07,1.02548e-06,7.97419e-07
4.86,2.214e-06,4.32233e-07,9.99436e-07,8.25855e-07
4.87,2.24881e-06,5.68941e-07,1.07477e-06,8.23541e-07
4.88,2.37116e-06,5.07222e-07,1.11507e-06,8.01341e-07
4.89,2.3967e-06,4.84872e-07,1.11436e-06,7.6256e-07
4.9,2.33142e-06,5.06554e-07,1.09382e-06,7.60681e-07
4.91,2.25957e-06,5.27807e-07,1.12973e-06,8.14119e-07
4.92,2.2459e-06,6.0625e-07,1.19824e-06,8.22063e-07
4.93,2.37768e-06,5.50933e-07,1.33052e-06,8.14519e-07
4.94,2.26933e-06,6.32224e-07,1.31175e-06,7.65763e-07
4.95,2.35607e-06,6.03606e-07,1.38206e-06,7.92825e-07
4.96,2.39978e-06,5.43984e-07,1.3162e-06,7.80275e-07
4.97,2.36982e-06,5.55343e-07,1.24941e-06,7.77325e-07
4.98,2.35363e-06,4.54783e-07,1.27354e-06,7.93007e-07
4.99,2.33603e-06,4.24884e-07,1.23213e-06,8.05408e-07
5,2.3405e-06,4.25241e-07,1.25453e-06,8.11659e-07
5.01,2.42599e-06,3.98605e-07,1.18767e-06,7.98246e-07
5.02,2.42221e-06,4.23713e-07,1.18664e-06,7.71362e-07
5.03,2.4481e-06,4.33302e-07,1.21822e-06,7.66572e-07
5.04,2.56104e-06,2.78064e-07,1.18195e-06,7.43265e-07
5.05,2.58966e-06,2.73844e-07,1.0696e-06,7.27656e-07
5.06,2.5587e-06,4.18566e-07,1.05419e-06,7.37259e-07
5.07,2.63483e-06,4.28248e-07,1.03632e-06,7.41228e-07
5.08,2.61526e-06,3.66347e-07,1.01474e-06,7.21087e-07
5.09,2.70485e-06,3.40034e-07,1.13693e-06,7.28417e-07
5.1,2.72342e-06,4.09821e-07,1.01831e-06,6.87764e-07
5.11,2.68954e-06,4.7262e-07,8.38115e-07,6.99699e-07
5.12,2.77482e-06,3.799e-07,6.66355e-07,7.44506e-07
5.13,2.78278e-06,3.72322e-07,7.10556e-07,7.25039e-07
5.14,2.7285e-06,4.37727e-07,7.00571e-07,7.13086e-07
5.15,2.65031e-06,3.63427e-07,7.18738e-07,7.53124e-07
5.16,2.56898e-06,3.24544e-07,7.35369e-07,7.8518e-07
5.17,2.62367e-06,2.47402e-07,6.89595e-07,8.11698e-07
5.18,2.65624e-06,2.7031e-07,8.65618e-07,8.00203e-07
5.19,2.5707e-06,1.64476e-07,9.79672e-07,7.79855e-07
5.2,2.51067e-06,1.47231e-07,9.07205e-07,7.86644e-07
5.21,2.41574e-06,1.9951e-07,8.54092e-07,8.00515e-07
5.22,2.37252e-06,2.02597e-07,7.88852e-07,8.38669e-07
5.23,2.42094e-06,1.80923e-07,7.90308e-07,8.66307e-07
5.24,2.4013e-06,2.02182e-07,8.1455e-07,8.29425e-07
5.25,2.3678e-06,1.90223e-07,7.92694e-07,8.42792e-07
5.26,2.35203e-06,2.15643e-07,8.53186e-07,8.74567e-07
5.27,2.45898e-06,1.85558e-07,9.05466e-07,8.67907e-07
5.28,2.56064e-06,1.80311e-07,9.26876e-07,8.21882e-07
5.29,2.64144e-06,2.0286e-07,9.83903e-07,7.74069e-07
5.3,2.67929e-06,2.10309e-07,9.237e-07,7.33269e-07
5.31,2.65477e-06,1.72172e-07,9.69318e-07,7.39078e-07
5.32,2.68223e-06,1.85554e-07,9.2238e-07,7.43988e-07
5.33,2.69811e-06,1.58144e-07,8.37567e-07,7.07263e-07
5.34,2.75104e-06,1.11773e-07,9.42303e-07,7.33734e-07
5.35,2.79709e-06,1.3154e-07,9.81772e-07,7.01199e-07
5.36,2.80001e-06,1.96028e-07,1.03284e-06,6.69498e-07
5.37,2.82597e-06,1.58278e-07,9.50604e-07,6.78772e-07
5.38,2.83652e-06,1.52603e-07,9.14383e-07,6.676e-07
5.39,2.82881e-06,1.69887e-07,9.72347e-07,6.64837e-07
5.4,2.78807e-06,8.73725e-08,9.35334e-07,6.82807e-07
5.41,2.80045e-06,3.1778e-08,9.14084e-07,6.8925e-07
5.42,2.7582e-06,1.15694e-07,8.61694e-07,6.58352e-07
5.43,2.83949e-06,2.58679e-07,7.81638e-07,7.09676e-07
5.44,2.89036e-06,2.53846e-07,7.68057e-07,6.84342e-07
5.45,2.84303e-06,2.08296e-07,7.48668e-07,6.65778e-07
5.46,2.82548e-06,1.69023e-07,8.37266e-07,6.85192e-07
5.47,2.77871e-06,2.26618e-07,8.82116e-07,6.91275e-07
5.48,2.80502e-06,1.56577e-07,8.35809e-07,6.92954e-07
5.49,2.77624e-06,1.24508e-07,9.27951e-07,6.85999e-07
5.5,2.89883e-06,1.06928e-07,1.058e-06,6.90216e-07
5.51,2.88586e-06,1.99217e-07,1.0271e-06,6.28134e-07
5.52,2.93475e-06,1.89601e-07,1.17749e-06,6.21347e-07
5.53,2.91311e-06,9.12021e-08,1.09588e-06,5.86614e-07
5.54,2.99117e-06,1.09538e-08,1.18611e-06,6.06378e-07
5.55,2.9483e-06,4.18899e-08,1.17229e-06,5.70399e-07
5.56,2.93917e-06,8.8475e-08,1.1791e-06,5.81582e-07
5.57,2.85301e-06,1.65854e-07,1.08495e-06,5.87204e-07
5.58,2.85018e-06,2.48014e-07,1.1098e-06,6.51486e-07
5.59,2.72703e-06,2.9907e-07,1.03729e-06,6.65858e-07
5.6,2.70005e-06,3.42935e-07,1.03231e-06,7.18416e-07
5.61,2.77597e-06,4.23422e-07,9.44466e-07,7.346e-07
5.62,2.7336e-06,4.27158e-07,8.922e-07,7.09732e-07
5.63,2.76885e-06,3.68721e-07,8.89371e-07,7.16658e-07
5.64,2.77134e-06,2.96772e-07,8.66403e-07,7.24279e-07
5.65,2.66853e-06,3.77965e-07,8.22159e-07,7.18625e-07
5.66,2.65946e-06,4.07565e-07,8.94901e-07,7.79936e-07
5.67,2.55062e-06,4.37232e-07,9.73231e-07,7.72126e-07
5.68,2.56841e-06,3.91375e-07,1.1328e-06,8.06031e-07
5.69,2.59503e-06,4.22345e-07,1.27536e-06,7.68418e-07
5.7,2.58527e-06,4.18682e-07,1.27447e-06,7.60507e-07
5.71,2.63971e-06,4.3886e-07,1.04641e-06,7.59682e-07
5.72,2.65466e-06,4.09446e-07,1.09382e-06,7.6558e-07
5.73,2.63329e-06,3.7767e-07,1.07919e-06,7.48508e-07
5.74,2.67643e-06,3.33615e-07,1.08895e-06,7.63066e-07
5.75,2.76044e-06,4.20957e-07,1.11093e-06,7.36541e-07
5.76,2.77948e-06,3.21122e-07,1.06337e-06,6.76359e-07
5.77,2.78522e-06,3.98191e-07,1.002e-06,6.7934e-07
5.78,2.88955e-06,3.26536e-07,9.82873e-07,6.86099e-07
5.79,2.95699e-06,3.45202e-07,9.9833e-07,6.35517e-07
5.8,3.03219e-06,4.59403e-07,9.85487e-07,6.05677e-07
5.81,3.07815e-06,5.2822e-07,1.0403e-06,5.65296e-07
5.82,3.09531e-06,5.38143e-07,1.08121e-06,5.39974e-07
5.83,3.15016e-06,4.8171e-07,1.00559e-06,5.31011e-07
5.84,3.1093e-06,4.6666e-07,1.02271e-06,5.18596e-07
5.85,3.08514e-06,4.17285e-07,1.04596e-06,5.27355e-07
5.86,3.01413e-06,4.70619e-07,1.03935e-06,5.33471e-07
5.87,2.98234e-06,5.64445e-07,1.00131e-06,5.54786e-07
5.88,2.91307e-06,4.80254e-07,1.14587e-06,5.70509e-07
5.89,2.92857e-06,5.80072e-07,1.22699e-06,5.87636e-07
5.9,2.83867e-06,5.87505e-07,1.30769e-06,5.84415e-07
5.91,2.84743e-06,5.75456e-07,1.36664e-06,6.0856e-07
5.92,2.90769e-06,6.55709e-07,1.25242e-06,6.02573e-07
5.93,2.96887e-06,7.04687e-07,1.24729e-06,5.93213e-07
5.94,3.16804e-06,6.85668e-07,1.24614e-06,5.761e-07
5.95,3.20623e-06,7.5998e-07,1.34389e-06,5.08033e-07
5.96,3.19344e-06,7.35807e-07,1.32969e-06,4.90195e-07
5.97,3.20098e-06,8.12379e-07,1.35819e-06,5.06765e-07
5.98,3.1022e-06,8.55518e-07,1.27707e-06,4.96398e-07
5.99,3.06543e-06,9.06333e-07,1.28122e-06,5.36199e-07
6,3.11403e-06,8.6022e-07,1.28932e-06,5.46835e-07
6.01,3.12453e-06,9.10824e-07,1.29311e-06,5.27564e-07
6.02,3.10623e-06,8.88909e-07,1.30289e-06,5.15275e-07
6.03,3.05388e-06,8.70146e-07,1.28253e-06,5.23659e-07
6.04,3.05461e-06,9.14345e-07,1.33952e-06,5.41223e-07
6.05,3.11222e-06,8.74409e-07,1.30967e-06,5.42023e-07
6.06,3.05714e-06,8.81878e-07,1.25256e-06,5.16702e-07
6.07,3.00555e-06,8.96189e-07,1.33085e-06,5.35271e-07
6.08,2.9734e-06,8.82383e-07,1.33878e-06,5.50119e-07
6.09,3.02322e-06,9.7872e-07,1.28713e-06,5.53421e-07
6.1,2.937e-06,9.95288e-07,1.29529e-06,5.36668e-07
6.11,2.88646e-06,9.40384e-07,1.29037e-06,5.68794e-07
6.12,2.97007e-06,8.51555e-07,1.4151e-06,6.00335e-07
6.13,3.03794e-06,8.80508e-07,1.46153e-06,5.57819e-07
6.14,3.01264e-06,8.76562e-07,1.34195e-06,5.35096e-07
6.15,3.0871e-06,8.78384e-07,1.3817e-06,5.546e-07
6.16,3.06994e-06,8.89576e-07,1.34455e-06,5.41799e-07
6.17,2.95937e-06,8.88259e-07,1.43741e-06,5.5486e-07
6.18,2.89575e-06,8.95323e-07,1.45999e-06,5.80409e-07
6.19,2.84022e-06,9.31976e-07,1.37086e-06,5.95154e-07
6.2,2.77906e-06,1.01267e-06,1.31239e-06,6.19545e-07
6.21,2.78837e-06,1.05864e-06,1.32641e-06,6.17499e-07
6.22,2.68435e-06,1.0157e-06,1.31373e-06,6.39926e-07
6.23,2.71402e-06,1.03142e-06,1.32506e-06,6.61247e-07
6.24,2.67587e-06,8.37106e-07,1.33815e-06,6.33724e-07
6.25,2.70782e-06,6.91154e-07,1.3031e-06,6.42085e-07
6.26,2.73953e-06,6.8894e-07,1.22769e-06,6.55886e-07
6.27,2.6905e-06,7.0962e-07,1.2524e-06,6.5451e-07
6.28,2.72036e-06,6.69321e-07,1.28694e-06,6.60525e-07
6.29,2.76743e-06,7.76718e-07,1.21066e-06,6.53808e-07
6.3,2.76077e-06,7.77803e-07,1.24606e-06,6.43423e-07
6.31,2.69893e-06,6.69958e-07,1.2327e-06,6.44533e-07
6.32,2.72442e-06,7.09453e-07,1.28667e-06,6.90618e-07
6.33,2.58549e-06,6.37353e-07,1.12965e-06,6.65422e-07
6.34,2.65015e-06,6.69478e-07,1.08239e-06,7.30369e-07
6.35,2.64627e-06,6.95118e-07,1.16744e-06,7.08103e-07
6.36,2.56037e-06,7.22939e-07,1.34851e-06,7.00781e-07
6.37,2.53353e-06,7.59577e-07,1.41193e-06,7.23137e-07
6.38,2.47121e-06,7.47802e-07,1.37072e-06,7.05512e-07
6.39,2.51835e-06,7.0878e-07,1.346e-06,7.25116e-07
6.4,2.46619e-06,6.95323e-07,1.36062e-06,7.16682e-07
6.41,2.53694e-06,5.66916e-07,1.38193e-06,7.22984e-07
6.42,2.52382e-06,5.93363e-07,1.40691e-06,7.22918e-07
6.43,2.53701e-06,6.40055e-07,1.38338e-06,7.37666e-07
6.44,2.52994e-06,6.94181e-07,1.38207e-06,7.46501e-07
6.45,2.56136e-06,7.31022e-07,1.40201e-06,7.35676e-07
6.46,2.50603e-06,6.36536e-07,1.39784e-06,7.31915e-07
6.47,2.46431e-06,4.95082e-07,1.5021e-06,7.47132e-07
6.48,2.4597e-06,5.67815e-07,1.50206e-06,7.40772e-07
6.49,2.54058e-06,6.20849e-07,1.45967e-06,7.4857e-07
6.5,2.55785e-06,5.96141e-07,1.4636e-06,7.37726e-07
6.51,2.63675e-06,5.68947e-07,1.53297e-06,7.09794e-07
6.52,2.66828e-06,5.17513e-07,1.52795e-06,6.88576e-07
6.53,2.63781e-06,5.27427e-07,1.51379e-06,6.74306e-07
6.54,2.59001e-06,5.02534e-07,1.44804e-06,6.96361e-07
6.55,2.58952e-06,5.23201e-07,1.46206e-06,7.15069e-07
6.56,2.57641e-06,4.89183e-07,1.41037e-06,7.27713e-07
6.57,2.60791e-06,4.61971e-07,1.45644e-06,7.30125e-07
6.58,2.52981e-06,5.45924e-07,1.37702e-06,7.16058e-07
6.59,2.57658e-06,4.90295e-07,1.27684e-06,7.43123e-07
6.6,2.58412e-06,5.36768e-07,1.23957e-06,7.87624e-07
6.61,2.72365e-06,4.90905e-07,1.33389e-06,7.39469e-07
6.62,2.72411e-06,4.05384e-07,1.4043e-06,6.7384e-07
6.63,2.66083e-06,3.90043e-07,1.4501e-06,6.66684e-07
6.64,2.72082e-06,3.67852e-07,1.54063e-06,6.87719e-07
6.65,2.6028e-06,4.8315e-07,1.61924e-06,6.73209e-07
6.66,2.64096e-06,4.536e-07,1.69514e-06,6.8898e-07
6.67,2.66462e-06,3.5548e-07,1.6509e-06,6.84583e-07
6.68,2.70072e-06,2.53471e-07,1.71767e-06,6.65912e-07
6.69,2.65801e-06,3.31806e-07,1.65097e-06,6.83602e-07
6.7,2.62419e-06,3.10664e-07,1.64473e-06,7.01675e-07
6.71,2.59583e-06,3.89234e-07,1.64481e-06,7.03708e-07
6.72,2.67773e-06,3.28181e-07,1.61235e-06,6.93532e-07
6.73,2.61857e-06,3.87428e-07,1.55109e-06,6.66522e-07
6.74,2.63079e-06,3.23752e-07,1.55463e-06,6.93843e-07
6.75,2.60785e-06,3.76609e-07,1.55104e-06,6.99397e-07
6.76,2.57761e-06,4.01735e-07,1.49576e-06,7.27563e-07
6.77,2.6049e-06,3.33088e-07,1.57007e-06,7.14427e-07
6.78,2.56843e-06,3.14837e-07,1.53036e-06,7.12359e-07
6.79,2.59506e-06,3.95861e-07,1.48289e-06,6.91704e-07
6.8,2.60146e-06,3.23414e-07,1.41601e-06,6.95342e-07
6.81,2.55965e-06,2.97656e-07,1.4659e-06,6.88173e-07
6.82,2.50978e-06,1.97353e-07,1.34936e-06,7.1489e-07
6.83,2.52914e-06,2.38489e-07,1.33352e-06,7.48555e-07
6.84,2.46076e-06,1.56942e-07,1.31659e-06,7.468e-07
6.85,2.49285e-06,2.08179e-07,1.30402e-06,7.54478e-07
6.86,2.56176e-06,2.29963e-07,1.19462e-06,7.37683e-07
6.87,2.77405e-06,2.90922e-07,1.30457e-06,7.25423e-07
6.88,2.81554e-06,4.09326e-07,1.23552e-06,6.36648e-07
6.89,2.81225e-06,4.41217e-07,1.24364e-06,6.23648e-07
6.9,2.71062e-06,4.55924e-07,1.26578e-06,6.3622e-07
6.91,2.65006e-06,5.41359e-07,1.27131e-06,6.78701e-07
6.92,2.59729e-06,6.05612e-07,1.32961e-06,7.11466e-07
6.93,2.61505e-06,6.45226e-07,1.26754e-06,7.12295e-07
6.94,2.61901e-06,7.43745e-07,1.28551e-06,6.92121e-07
6.95,2.62351e-06,7.22204e-07,1.32404e-06,6.78613e-07
6.96,2.66799e-06,7.39452e-07,1.36453e-06,6.8405e-07
6.97,2.64588e-06,7.00115e-07,1.39815e-06,6.58046e-07
6.98,2.64896e-06,6.96449e-07,1.26025e-06,6.66779e-07
6.99,2.54018e-06,7.11044e-07,1.32402e-06,6.92523e-07
7,2.5071e-06,6.69687e-07,1.35608e-06,7.2715e-07
7.01,2.50052e-06,6.4505e-07,1.31695e-06,7.29515e-07
7.02,2.53551e-06,6.64107e-07,1.35884e-06,7.33664e-07
7.03,2.58355e-06,6.5982e-07,1.36087e-06,7.01521e-07
7.04,2.62159e-06,7.48315e-07,1.22716e-06,6.86198e-07
7.05,2.71163e-06,7.62252e-07,1.15748e-06,6.7393e-07
7.06,2.76176e-06,6.52989e-07,1.16546e-06,6.52381e-07
7.07,2.70875e-06,7.0445e-07,1.25121e-06,6.42544e-07
7.08,2.63463e-06,6.83706e-07,1.30943e-06,6.50733e-07
7.09,2.62998e-06,7.35122e-07,1.30077e-06,6.61018e-07
7.1,2.5953e-06,7.0137e-07,1.34962e-06,6.52208e-07
7.11,2.62185e-06,6.92144e-07,1.44929e-06,6.64568e-07
7.12,2.64151e-06,6.83958e-07,1.45134e-06,6.57848e-07
7.13,2.69502e-06,7.0383e-07,1.48491e-06,6.35219e-07
7.14,2.6182e-06,6.36117e-07,1.52848e-06,6.31944e-07
7.15,2.57655e-06,6.84311e-07,1.53833e-06,6.55117e-07
7.16,2.46394e-06,7.19348e-07,1.57555e-06,6.61406e-07
7.17,2.58793e-06,6.31375e-07,1.53069e-06,6.88219e-07
7.18,2.56596e-06,6.52253e-07,1.53641e-06,6.79985e-07
7.19,2.4409e-06,6.72294e-07,1.53126e-06,6.82931e-07
7.2,2.32041e-06,7.05283e-07,1.49245e-06,7.25056e-07
7.21,2.38562e-06,6.50663e-07,1.50445e-06,7.65349e-07
7.22,2.38543e-06,6.80199e-07,1.43463e-06,7.59807e-07
7.23,2.37782e-06,6.55529e-07,1.46303e-06,7.52793e-07
7.24,2.27444e-06,7.16205e-07,1.43678e-06,7.67606e-07
7.25,2.34467e-06,7.43347e-07,1.53031e-06,8.15514e-07
7.26,2.31184e-06,7.4687e-07,1.54854e-06,7.83853e-07
7.27,2.34891e-06,7.58155e-07,1.58801e-06,7.74665e-07
7.28,2.38629e-06,8.46439e-07,1.55595e-06,7.65384e-07
7.29,2.41225e-06,7.55581e-07,1.42865e-06,7.53081e-07
7.3,2.37333e-06,7.60371e-07,1.43415e-06,7.57202e-07
7.31,2.40798e-06,6.88208e-07,1.399e-06,7.91015e-07
7.32,2.26026e-06,7.66696e-07,1.3741e-06,7.69973e-07
7.33,2.14858e-06,6.59828e-07,1.39538e-06,8.14643e-07
7.34,2.20987e-06,6.31859e-07,1.39198e-06,8.37701e-07
7.35,2.22634e-06,5.73845e-07,1.49846e-06,8.13556e-07
7.36,2.2046e-06,5.95514e-07,1.47163e-06,7.91285e-07
7.37,2.25635e-06,5.72513e-07,1.509e-06,7.88551e-07
7.38,2.32649e-06,4.87811e-07,1.44685e-06,7.73866e-07
7.39,2.32098e-06,5.49977e-07,1.43678e-06,7.48419e-07
7.4,2.33707e-06,5.61751e-07,1.52343e-06,7.51888e-07
7.41,2.36217e-06,4.98735e-07,1.60106e-06,7.13382e-07
7.42,2.43365e-06,5.15614e-07,1.54678e-06,7.10796e-07
7.43,2.36926e-06,4.91793e-07,1.61046e-06,6.86882e-07
7.44,2.35266e-06,4.00106e-07,1.55337e-06,7.03264e-07
7.45,2.29827e-06,4.19114e-07,1.58964e-06,7.0697e-07
7.46,2.30983e-06,5.10292e-07,1.63289e-06,7.19504e-07
7.47,2.24631e-06,5.38512e-07,1.6e-06,7.19026e-07
7.48,2.24846e-06,5.51604e-07,1.53438e-06,6.98837e-07
7.49,2.25599e-06,5.52525e-07,1.60242e-06,7.00883e-07
7.5,2.14435e-06,4.41567e-07,1.55674e-06,6.78163e-07
7.51,2.17344e-06,4.38533e-07,1.53972e-06,7.23466e-07
7.52,2.20015e-06,3.90176e-07,1.56633e-06,7.13266e-07
7.53,2.18514e-06,4.00809e-07,1.63388e-06,7.08521e-07
7.54,2.14223e-06,3.3819e-07,1.69418e-06,7.2674e-07
7.55,2.05218e-06,3.84363e-07,1.72014e-06,7.27965e-07
7.56,2.03627e-06,3.30772e-07,1.68941e-06,7.42803e-07
7.57,2.14725e-06,2.90628e-07,1.7114e-06,7.58933e-07
7.58,2.13194e-06,2.88553e-07,1.65077e-06,7.43762e-07
7.59,2.13422e-06,2.30608e-07,1.64587e-06,7.84092e-07
7.6,2.05296e-06,1.80186e-07,1.65416e-06,7.70373e-07
7.61,2.14506e-06,1.57729e-07,1.77012e-06,7.96179e-07
7.62,2.15231e-06,1.94366e-07,1.72129e-06,7.6025e-07
7.63,2.10607e-06,3.07911e-07,1.83138e-06,7.60792e-07
7.64,2.15971e-06,2.52547e-07,1.81948e-06,7.88672e-07
