t,x,y,z,v
7.28,-4.9874e-08,-2.89739e-07,-3.2149e-07,4.42565e-07
7.29,8.46009e-08,-2.04954e-07,-2.64659e-07,4.38821e-07
7.3,2.20542e-08,-1.35414e-07,-2.38721e-07,4.45479e-07
7.31,9.08019e-08,-1.90226e-07,-2.7691e-07,4.47429e-07
7.32,5.22635e-08,-2.95594e-07,-3.28908e-07,4.40668e-07
7.33,1.14733e-07,-2.94777e-07,-1.88731e-07,4.34824e-07
7.34,9.36139e-08,-3.00637e-07,-1.522e-07,4.42103e-07
7.35,2.27684e-07,-2.86516e-07,-1.47598e-07,4.40607e-07
7.36,2.08348e-07,-2.65264e-07,-2.21855e-07,4.42845e-07
7.37,2.78278e-07,-2.34673e-07,-2.67015e-07,4.35218e-07
7.38,1.68794e-07,-3.54539e-07,-2.29301e-07,4.42562e-07
7.39,1.801e-07,-2.89903e-07,-2.30204e-07,4.39346e-07
7.4,1.55224e-07,-2.73966e-07,-1.48253e-07,4.38763e-07
7.41,1.86716e-07,-1.47936e-07,-2.2271e-07,4.37674e-07
7.42,2.47817e-07,-1.07547e-07,-2.72898e-07,4.42352e-07
7.43,2.94248e-07,8.74211e-09,-3.36946e-07,4.40343e-07
7.44,2.16133e-07,9.59344e-08,-3.17962e-07,4.3979e-07
7.45,3.43711e-07,4.08952e-08,-3.10072e-07,4.38418e-07
7.46,4.21906e-07,3.3878e-08,-3.35855e-07,4.38329e-07
7.47,5.36084e-07,4.88237e-08,-3.38525e-07,4.37836e-07
7.48,5.7029e-07,1.45279e-07,-2.94874e-07,4.44549e-07
7.49,4.99054e-07,7.11269e-08,-2.98197e-07,4.31675e-07
7.5,4.72723e-07,5.99751e-08,-3.01909e-07,4.33928e-07
7.51,5.32457e-07,-5.01473e-08,-2.61644e-07,4.38455e-07
7.52,4.68536e-07,-3.36258e-08,-3.4709e-07,4.40292e-07
7.53,4.96732e-07,-2.77535e-08,-5.12255e-07,4.43357e-07
7.54,4.2227e-07,-1.07488e-08,-5.29837e-07,4.44045e-07
7.55,3.80094e-07,-6.58028e-08,-3.73828e-07,4.42544e-07
7.56,3.40605e-07,-1.2705e-07,-3.55859e-07,4.38845e-07
7.57,3.58095e-07,-2.08961e-07,-3.8245e-07,4.49186e-07
7.58,3.12836e-07,-2.69e-07,-3.94007e-07,4.35301e-07
7.59,3.01061e-07,-2.70925e-07,-3.25459e-07,4.35386e-07
7.6,2.57618e-07,-3.27343e-07,-3.76476e-07,4.40843e-07
7.61,2.07034e-07,-4.08276e-07,-2.79048e-07,4.38207e-07
7.62,2.50173e-07,-3.20999e-07,-3.04217e-07,4.39183e-07
7.63,3.74221e-07,-3.992e-07,-2.11085e-07,4.40826e-07
7.64,3.47477e-07,-4.03443e-07,-2.56976e-07,4.40736e-07
7.65,4.79957e-07,-4.18624e-07,-2.52274e-07,4.42449e-07
7.66,5.24989e-07,-5.1665e-07,-2.11597e-07,4.30916e-07
7.67,5.54552e-07,-5.43732e-07,-2.09676e-07,4.3359e-07
7.68,6.03397e-07,-7.18748e-07,-1.5089e-07,4.28071e-07
7.69,6.33349e-07,-7.76162e-07,-1.49858e-07,4.32423e-07
7.7,5.97843e-07,-7.12886e-07,-2.4756e-07,4.36056e-07
7.71,6.46029e-07,-7.24183e-07,-1.4383e-07,4.30592e-07
7.72,6.19217e-07,-7.22636e-07,-2.3385e-07,4.26197e-07
7.73,7.12041e-07,-7.84446e-07,-2.35384e-07,4.41295e-07
7.74,6.78917e-07,-7.84877e-07,-1.98606e-07,4.37822e-07
7.75,6.91627e-07,-7.89242e-07,-2.40051e-07,4.41298e-07
7.76,6.39749e-07,-7.40888e-07,-2.29987e-07,4.36695e-07
7.77,5.89155e-07,-7.27487e-07,-1.51547e-07,4.38512e-07
7.78,6.8537e-07,-7.86512e-07,-2.47035e-07,4.36553e-07
7.79,5.18667e-07,-6.39633e-07,-2.34864e-07,4.29836e-07
7.8,6.21056e-07,-5.92747e-07,-1.24181e-07,4.36396e-07
7.81,7.10948e-07,-5.13003e-07,-8.04886e-08,4.38289e-07
7.82,6.74246e-07,-5.12726e-07,-8.8229e-08,4.39365e-07
7.83,7.79369e-07,-5.506e-07,-2.60693e-08,4.43648e-07
7.84,7.90126e-07,-5.37546e-07,-7.5636e-08,4.29015e-07
7.85,7.23016e-07,-4.98399e-07,3.60378e-09,4.2475e-07
7.86,7.91956e-07,-3.95663e-07,-4.84108e-08,4.3776e-07
7.87,7.50156e-07,-3.45694e-07,-2.93918e-08,4.3345e-07
7.88,7.27259e-07,-2.92396e-07,4.9662e-08,4.35542e-07
7.89,8.11797e-07,-4.39962e-07,-5.05481e-08,4.31059e-07
7.9,9.09847e-07,-3.12283e-07,-8.65223e-08,4.25869e-07
7.91,1.0136e-06,-2.70315e-07,-9.41166e-08,4.24946e-07
7.92,1.08272e-06,-2.66205e-07,-4.48992e-08,4.27872e-07
7.93,1.0554e-06,-2.62192e-07,-1.02187e-07,4.26194e-07
7.94,1.10897e-06,-2.21811e-07,-1.35536e-07,4.29263e-07
7.95,1.10938e-06,-1.57869e-07,-9.40679e-08,4.15404e-07
7.96,1.01485e-06,2.20443e-08,-1.3497e-07,4.19323e-07
7.97,9.56435e-07,-1.17778e-07,-1.94018e-07,4.28629e-07
7.98,8.83587e-07,-4.64256e-08,-2.08126e-07,4.28432e-07
7.99,9.2171e-07,7.1801e-08,-2.46936e-07,4.3207e-07
8,8.85244e-07,-1.28034e-08,-4.14808e-07,4.24372e-07
8.01,8.34769e-07,2.3841e-08,-4.21652e-07,4.2277e-07
8.02,8.36622e-07,3.05801e-09,-4.58686e-07,4.28238e-07
8.03,8.23909e-07,7.49783e-08,-5.68663e-07,4.36873e-07
8.04,8.30327e-07,1.43034e-07,-6.02868e-07,4.29472e-07
8.05,8.1277e-07,1.31228e-07,-6.41914e-07,4.19144e-07
8.06,7.77191e-07,1.74813e-07,-7.15961e-07,4.24382e-07
8.07,8.66522e-07,1.86732e-07,-6.86926e-07,4.22064e-07
8.08,8.41136e-07,2.40836e-07,-6.88466e-07,4.21744e-07
8.09,8.26181e-07,1.67191e-07,-5.72502e-07,4.28463e-07
8.1,8.92041e-07,2.0864e-07,-5.73248e-07,4.24965e-07
8.11,8.56887e-07,1.56289e-07,-5.83712e-07,4.22415e-07
8.12,8.85778e-07,2.16428e-07,-5.72841e-07,4.30476e-07
8.13,8.6112e-07,2.43485e-07,-7.09237e-07,4.14098e-07
8.14,7.65389e-07,1.45826e-07,-7.40413e-07,4.28159e-07
8.15,7.66369e-07,1.19704e-07,-7.3687e-07,4.31798e-07
8.16,8.06469e-07,1.44166e-07,-8.53196e-07,4.32293e-07
8.17,7.91994e-07,1.59964e-07,-7.73219e-07,4.21735e-07
8.18,7.78139e-07,2.52431e-07,-8.82544e-07,4.35225e-07
8.19,8.14292e-07,2.56777e-07,-9.49174e-07,4.31563e-07
8.2,7.27467e-07,1.57541e-07,-9.90356e-07,4.33539e-07
8.21,7.25431e-07,1.20418e-07,-1.10898e-06,4.35343e-07
8.22,7.52647e-07,2.39255e-07,-9.75968e-07,4.39637e-07
8.23,8.67735e-07,2.54321e-07,-9.02104e-07,4.38112e-07
8.24,8.59815e-07,2.10875e-07,-9.13226e-07,4.33241e-07
8.25,8.87333e-07,2.65062e-07,-9.34789e-07,4.311e-07
8.26,8.79514e-07,2.96739e-07,-9.1416e-07,4.31473e-07
8.27,9.08286e-07,2.46103e-07,-8.56505e-07,4.26179e-07
8.28,9.80367e-07,2.60339e-07,-8.9915e-07,4.29176e-07
8.29,9.27013e-07,1.60503e-07,-9.39366e-07,4.26738e-07
8.3,9.42543e-07,4.83474e-08,-9.42739e-07,4.27928e-07
8.31,9.59498e-07,6.54383e-08,-9.71219e-07,4.24574e-07
8.32,9.33956e-07,8.38078e-08,-8.63415e-07,4.24036e-07
8.33,8.32314e-07,1.21372e-07,-8.27165e-07,4.28843e-07
8.34,9.06959e-07,-1.28647e-08,-9.10073e-07,4.26796e-07
8.35,9.55953e-07,3.81705e-08,-8.65827e-07,4.3329e-07
8.36,9.06596e-07,5.42338e-08,-8.71687e-07,4.31868e-07
8.37,8.74921e-07,-7.3319e-09,-7.87983e-07,4.25232e-07
8.38,9.51235e-07,-7.47875e-08,-6.61997e-07,4.31074e-07
8.39,8.10616e-07,-5.86116e-08,-6.50982e-07,4.26187e-07
8.4,6.61421e-07,-8.31301e-08,-6.93637e-07,4.27428e-07
8.41,7.22288e-07,-1.30099e-07,-8.65452e-07,4.38065e-07
8.42,6.9547e-07,-1.7844e-07,-8.93944e-07,4.41273e-07
8.43,7.47508e-07,-1.03667e-07,-9.20023e-07,4.37121e-07
8.44,7.25776e-07,-1.24017e-07,-9.46888e-07,4.35228e-07
8.45,7.59069e-07,-2.06878e-07,-1.04047e-06,4.36415e-07
8.46,7.39269e-07,-2.18958e-07,-1.07665e-06,4.26367e-07
8.47,6.93768e-07,-2.11913e-07,-1.12072e-06,4.3456e-07
8.48,8.31145e-07,-1.74902e-07,-1.11998e-06,4.39825e-07
8.49,8.32162e-07,-1.71311e-07,-1.13601e-06,4.29725e-07
8.5,9.4404e-07,-2.63471e-07,-1.06627e-06,4.29486e-07
8.51,9.41922e-07,-2.66676e-07,-1.05201e-06,4.26132e-07
8.52,7.90419e-07,-1.15752e-07,-1.01502e-06,4.24741e-07
8.53,8.13723e-07,-9.89222e-08,-1.01771e-06,4.29254e-07
8.54,8.45851e-07,-3.10481e-08,-1.03261e-06,4.23682e-07
8.55,8.63103e-07,-1.28758e-07,-1.05227e-06,4.2921e-07
8.56,9.31777e-07,-1.28201e-07,-1.02866e-06,4.28317e-07
8.57,1.0026e-06,-5.6214e-08,-9.61527e-07,4.23878e-07
8.58,1.03952e-06,-5.46018e-08,-9.67121e-07,4.28482e-07
8.59,9.21707e-07,-9.29558e-08,-1.03148e-06,4.26534e-07
8.6,8.60594e-07,-1.29134e-07,-1.09082e-06,4.28868e-07
8.61,8.87857e-07,-1.05899e-07,-1.05157e-06,4.2309e-07
8.62,1.02222e-06,-7.00597e-08,-1.09297e-06,4.27582e-07
8.63,1.08549e-06,7.94203e-08,-1.1892e-06,4.29829e-07
8.64,1.01266e-06,-1.9422e-08,-1.26147e-06,4.16205e-07
8.65,8.8658e-07,-1.94339e-08,-1.13725e-06,4.27377e-07
8.66,8.09276e-07,-1.37877e-07,-1.16087e-06,4.30865e-07
8.67,8.28876e-07,-2.64059e-08,-1.11654e-06,4.29883e-07
8.68,8.12217e-07,-1.1882e-07,-1.17085e-06,4.28673e-07
8.69,8.39716e-07,-6.88995e-08,-1.12326e-06,4.34431e-07
8.7,9.2408e-07,-8.23835e-08,-1.05523e-06,4.28073e-07
8.71,9.79194e-07,-4.34549e-08,-1.03668e-06,4.25594e-07
8.72,9.86749e-07,-2.63195e-09,-1.06252e-06,4.23639e-07
8.73,9.91263e-07,6.02387e-10,-1.06807e-06,4.21358e-07
8.74,1.039e-06,2.49212e-08,-1.00632e-06,4.26577e-07
8.75,9.68646e-07,4.00484e-08,-8.67568e-07,4.19429e-07
8.76,9.16832e-07,-1.37279e-08,-8.63017e-07,4.26274e-07
8.77,7.80282e-07,4.51387e-08,-7.7147e-07,4.31578e-07
8.78,7.8847e-07,5.11571e-08,-8.49433e-07,4.34024e-07
8.79,7.54902e-07,1.01481e-07,-8.62958e-07,4.28243e-07
8.8,7.38339e-07,1.45693e-07,-8.52768e-07,4.3086e-07
8.81,6.85346e-07,2.27536e-07,-9.10491e-07,4.36918e-07
8.82,6.42871e-07,2.96111e-07,-8.70594e-07,4.35481e-07
8.83,7.04728e-07,2.2651e-07,-9.07084e-07,4.34781e-07
8.84,5.83835e-07,1.21579e-07,-9.54603e-07,4.37593e-07
8.85,6.3461e-07,1.7021e-07,-9.57547e-07,4.30076e-07
8.86,6.32387e-07,3.61716e-08,-9.4337e-07,4.40511e-07
8.87,6.8573e-07,-6.07627e-08,-9.38604e-07,4.29703e-07
8.88,5.72288e-07,-6.47238e-08,-8.52387e-07,4.30921e-07
8.89,5.20236e-07,-2.83427e-08,-8.76209e-07,4.39468e-07
8.9,5.00197e-07,7.45226e-08,-9.51405e-07,4.38899e-07
8.91,4.9918e-07,1.32878e-07,-9.42224e-07,4.33019e-07
8.92,5.52214e-07,1.44631e-07,-9.91103e-07,4.31615e-07
8.93,4.33375e-07,1.84522e-07,-8.88215e-07,4.27567e-07
8.94,4.24718e-07,4.93771e-08,-9.32269e-07,4.30383e-07
8.95,4.35555e-07,1.23568e-07,-9.16011e-07,4.37118e-07
8.96,3.902e-07,3.51793e-08,-1.0446e-06,4.3208e-07
8.97,3.46957e-07,-1.10876e-07,-9.66081e-07,4.33469e-07
8.98,3.46994e-07,-3.19485e-08,-1.00332e-06,4.36847e-07
8.99,3.71898e-07,-1.38414e-08,-9.50505e-07,4.35609e-07
9,3.33611e-07,2.54424e-08,-9.46505e-07,4.40234e-07
9.01,2.20785e-07,1.66139e-07,-9.16315e-07,4.39511e-07
9.02,1.87862e-07,1.47148e-07,-8.88291e-07,4.32512e-07
9.03,1.29816e-07,1.01615e-07,-8.49244e-07,4.33727e-07
9.04,4.54033e-08,9.50994e-08,-8.70226e-07,4.36887e-07
9.05,2.85003e-08,-6.1886e-08,-8.45227e-07,4.39636e-07
9.06,1.07883e-07,4.99123e-08,-8.98459e-07,4.48545e-07
9.07,1.64615e-07,-1.44386e-08,-9.22271e-07,4.34887e-07
9.08,1.88989e-07,3.87437e-08,-8.24595e-07,4.43044e-07
9.09,2.34928e-07,2.94713e-08,-9.10424e-07,4.37581e-07
9.1,1.23572e-07,8.01387e-08,-9.06995e-07,4.40911e-07
9.11,9.50172e-08,8.64937e-08,-9.66872e-07,4.37292e-07
9.12,1.06638e-07,1.5124e-07,-9.19952e-07,4.38386e-07
9.13,1.4047e-07,7.38408e-08,-8.5861e-07,4.34537e-07
9.14,2.23872e-08,8.86564e-10,-7.95055e-07,4.3027e-07
9.15,4.78581e-08,2.19089e-08,-8.74107e-07,4.42337e-07
9.16,8.95415e-08,6.949e-08,-8.9357e-07,4.40235e-07
9.17,1.10476e-07,2.69431e-08,-8.26078e-07,4.38582e-07
9.18,1.22567e-07,5.06872e-08,-9.56052e-07,4.33065e-07
9.19,1.60943e-08,4.5829e-08,-1.11095e-06,4.36207e-07
9.2,-8.04985e-08,4.74918e-08,-1.10847e-06,4.38113e-07
9.21,8.48595e-08,9.44149e-08,-1.11689e-06,4.42029e-07
9.22,9.31053e-08,1.29729e-07,-1.2089e-06,4.4134e-07
9.23,-2.24848e-08,9.0973e-08,-1.1885e-06,4.361e-07
9.24,-1.0199e-08,4.54816e-08,-1.09356e-06,4.38814e-07
9.25,3.94692e-08,7.05089e-08,-1.12636e-06,4.39788e-07
9.26,1.79097e-08,8.69831e-08,-1.15887e-06,4.41167e-07
9.27,-9.02522e-10,-1.90358e-08,-1.15171e-06,4.36754e-07
9.28,-2.52211e-09,-1.48628e-07,-1.25656e-06,4.4099e-07
9.29,5.68441e-09,-2.29302e-07,-1.23961e-06,4.38543e-07
9.3,6.9184e-08,-1.95893e-07,-1.2988e-06,4.41825e-07
9.31,1.15068e-07,-2.69685e-07,-1.29339e-06,4.34714e-07
9.32,1.53372e-07,-2.97608e-07,-1.34622e-06,4.39438e-07
9.33,2.88129e-07,-3.08795e-07,-1.26733e-06,4.37142e-07
9.34,2.20744e-07,-3.30716e-07,-1.33729e-06,4.35008e-07
9.35,3.4292e-07,-3.26157e-07,-1.3154e-06,4.40456e-07
9.36,2.46245e-07,-4.04583e-07,-1.22817e-06,4.29707e-07
9.37,1.55303e-07,-3.18517e-07,-1.30077e-06,4.36815e-07
9.38,5.74167e-08,-3.99584e-07,-1.30208e-06,4.43547e-07
9.39,5.24681e-09,-4.08907e-07,-1.42176e-06,4.31666e-07
9.4,6.40867e-08,-3.57776e-07,-1.34986e-06,4.43003e-07
9.41,7.11698e-08,-3.80586e-07,-1.24706e-06,4.36432e-07
9.42,4.81335e-09,-3.71724e-07,-1.2971e-06,4.3992e-07
9.43,2.76269e-08,-2.80535e-07,-1.32733e-06,4.38839e-07
9.44,4.03324e-08,-1.44176e-07,-1.25647e-06,4.39783e-07
9.45,7.30847e-09,2.73393e-08,-1.25798e-06,4.39414e-07
9.46,7.51374e-09,9.2459e-08,-1.22778e-06,4.39755e-07
9.47,4.17974e-08,8.05625e-08,-1.26126e-06,4.46202e-07
9.48,1.0834e-07,-7.78262e-09,-1.24423e-06,4.45366e-07
9.49,2.23198e-07,-1.06335e-07,-1.22758e-06,4.4455e-07
9.5,2.35237e-07,-1.38659e-07,-1.17497e-06,4.25785e-07
9.51,3.59813e-07,-3.29486e-08,-1.1783e-06,4.37885e-07
9.52,3.86352e-07,-1.25359e-08,-1.18444e-06,4.42055e-07
9.53,3.36008e-07,1.10807e-07,-1.12844e-06,4.40508e-07
9.54,3.44435e-07,1.99129e-07,-1.14294e-06,4.43826e-07
9.55,4.22836e-07,2.11481e-07,-1.097e-06,4.51796e-07
9.56,4.56577e-07,2.33678e-07,-1.12459e-06,4.31664e-07
9.57,4.3082e-07,2.38758e-07,-1.06546e-06,4.36462e-07
9.58,4.12876e-07,2.53716e-07,-1.0476e-06,4.34343e-07
9.59,3.23889e-07,1.84881e-07,-9.41748e-07,4.34797e-07
9.6,2.43542e-07,1.91711e-07,-9.55348e-07,4.39303e-07
9.61,3.53041e-07,1.65868e-07,-1.01969e-06,4.31031e-07
9.62,3.32568e-07,1.10988e-07,-9.38038e-07,4.40481e-07
9.63,3.51262e-07,9.27798e-08,-9.92884e-07,4.41552e-07
9.64,2.78126e-07,5.79183e-08,-9.66903e-07,4.42285e-07
9.65,3.66325e-07,4.10892e-08,-9.73089e-07,4.29927e-07
9.66,4.11685e-07,5.08533e-08,-8.97391e-07,4.38347e-07
9.67,4.55891e-07,1.29439e-07,-1.04598e-06,4.39601e-07
9.68,3.58657e-07,1.33599e-08,-9.96121e-07,4.28287e-07
9.69,2.81533e-07,-3.50166e-08,-1.02392e-06,4.38343e-07
9.7,3.82927e-07,-8.41886e-09,-1.10642e-06,4.41656e-07
9.71,3.32309e-07,-1.20131e-07,-1.04976e-06,4.38687e-07
9.72,4.61842e-07,-7.95978e-09,-1.1706e-06,4.38053e-07
9.73,4.25631e-07,4.06791e-08,-1.26181e-06,4.32532e-07
9.74,3.52319e-07,6.72047e-08,-1.15291e-06,4.40712e-07
9.75,3.4736e-07,1.94939e-08,-1.13035e-06,4.45105e-07
9.76,4.2155e-07,1.66585e-08,-1.17702e-06,4.3862e-07
9.77,3.76703e-07,2.98016e-08,-1.09741e-06,4.41317e-07
9.78,3.24728e-07,7.13051e-08,-1.02342e-06,4.39235e-07
9.79,2.65687e-07,1.50456e-07,-9.5366e-07,4.41442e-07
9.8,3.32078e-07,4.8428e-08,-8.87882e-07,4.37207e-07
9.81,2.33619e-07,3.15428e-08,-9.38118e-07,4.40374e-07
9.82,2.77309e-07,4.41316e-08,-9.22615e-07,4.45882e-07
9.83,2.74796e-07,7.94247e-08,-8.83326e-07,4.33527e-07
9.84,3.02319e-07,7.36999e-08,-9.2779e-07,4.4224e-07
9.85,2.99762e-07,7.67915e-08,-9.35338e-07,4.34821e-07
9.86,3.06625e-07,4.25046e-08,-9.18544e-07,4.37835e-07
9.87,2.40283e-07,5.6414e-08,-9.45667e-07,4.39966e-07
9.88,1.77215e-07,7.51169e-08,-1.07071e-06,4.45095e-07
9.89,1.25238e-07,1.34562e-07,-1.04065e-06,4.33933e-07
9.9,3.82796e-08,8.97693e-08,-9.99388e-07,4.32203e-07
9.91,5.75421e-08,8.30478e-08,-1.11235e-06,4.40938e-07
9.92,6.6916e-08,1.1678e-07,-1.10463e-06,4.37982e-07
9.93,-8.56652e-09,9.62208e-08,-1.08807e-06,4.35834e-07
9.94,-5.61459e-08,9.08332e-09,-9.9243e-07,4.48578e-07
9.95,-6.27943e-08,4.99109e-08,-9.01694e-07,4.3941e-07
9.96,6.00999e-08,1.03731e-07,-9.04733e-07,4.38846e-07
9.97,3.12248e-08,8.33406e-08,-8.68846e-07,4.40996e-07
9.98,8.56015e-08,-9.05429e-09,-8.51535e-07,4.4588e-07
9.99,9.03185e-08,5.48434e-08,-7.92077e-07,4.41414e-07
10,1.52748e-07,9.52441e-08,-9.30104e-07,4.37941e-07
10.01,1.31596e-07,-6.72496e-09,-1.07551e-06,4.36501e-07
10.02,8.03266e-08,-2.71165e-08,-9.06057e-07,4.39782e-07
10.03,-9.02052e-08,-4.67037e-08,-9.63189e-07,4.44877e-07
10.04,-1.43635e-07,-1.7381e-08,-9.25101e-07,4.37552e-07
10.05,-1.59112e-07,-6.04538e-08,-9.7028e-07,4.40792e-07
10.06,-5.72796e-08,-8.43407e-08,-9.56411e-07,4.36628e-07
10.07,-1.2479e-07,-6.84805e-08,-9.61758e-07,4.37909e-07
10.08,-2.04642e-07,-1.40721e-07,-9.23443e-07,4.44174e-07
10.09,-1.44883e-07,-1.97338e-07,-9.52252e-07,4.33453e-07
10.1,-1.25156e-07,-1.28867e-07,-9.06617e-07,4.3132e-07
10.11,-6.83464e-08,-1.46869e-07,-9.40079e-07,4.34309e-07
10.12,-3.92141e-08,-1.55539e-07,-8.52589e-07,4.31866e-07
10.13,-1.9534e-07,-1.22983e-07,-8.63885e-07,4.41168e-07
10.14,-2.2467e-07,-1.95011e-07,-8.84671e-07,4.37515e-07
10.15,-2.20773e-07,-2.14604e-07,-7.5716e-07,4.29852e-07
10.16,-1.5634e-07,-1.36214e-07,-6.56036e-07,4.36697e-07
10.17,-2.64231e-07,-2.12067e-07,-5.88902e-07,4.321e-07
10.18,-2.36373e-07,-2.14666e-07,-6.81634e-07,4.33623e-07
10.19,-2.75541e-07,-2.34127e-07,-7.85409e-07,4.41398e-07
10.2,-2.81292e-07,-1.23454e-07,-8.37521e-07,4.35126e-07
10.21,-2.93038e-07,-2.88175e-08,-7.84923e-07,4.40928e-07
10.22,-3.26309e-07,1.29001e-07,-7.40232e-07,4.38459e-07
10.23,-3.36347e-07,1.55047e-07,-6.63611e-07,4.36876e-07
10.24,-2.3699e-07,2.85802e-07,-6.68235e-07,4.43236e-07
10.25,-3.18855e-07,2.17705e-07,-6.2597e-07,4.43703e-07
10.26,-3.295e-07,1.55066e-07,-5.56859e-07,4.35778e-07
10.27,-3.65073e-07,1.53496e-07,-5.04943e-07,4.38588e-07
10.28,-3.80185e-07,1.65099e-07,-6.0532e-07,4.38356e-07
10.29,-2.6388e-07,1.79971e-07,-6.1397e-07,4.37706e-07
10.3,-3.04377e-07,3.52937e-07,-5.65219e-07,4.2976e-07
10.31,-1.92487e-07,4.09491e-07,-5.26515e-07,4.39064e-07
10.32,-1.59611e-07,3.57819e-07,-5.24379e-07,4.37667e-07
10.33,-1.83673e-07,3.36176e-07,-5.87711e-07,4.38336e-07
10.34,-1.85852e-07,3.5132e-07,-6.45243e-07,4.35193e-07
10.35,-1.63315e-07,3.09197e-07,-6.09844e-07,4.40993e-07
10.36,-1.74663e-07,1.69145e-07,-7.31969e-07,4.37939e-07
10.37,-2.12745e-07,1.92922e-07,-7.9777e-07,4.39224e-07
10.38,-2.68296e-07,2.39781e-07,-7.86709e-07,4.35074e-07
10.39,-2.34195e-07,2.03354e-07,-9.12363e-07,4.38895e-07
10.4,-2.41248e-07,1.56302e-07,-8.48643e-07,4.3107e-07
10.41,-3.06269e-07,2.55892e-07,-8.34503e-07,4.37064e-07
10.42,-3.19348e-07,2.07931e-07,-7.69857e-07,4.33923e-07
10.43,-2.65163e-07,1.93332e-07,-7.94728e-07,4.38035e-07
10.44,-2.30905e-07,2.08785e-07,-8.00706e-07,4.3861e-07
10.45,-1.8556e-07,1.04312e-07,-7.21426e-07,4.33391e-07
10.46,-2.10381e-07,1.38499e-07,-7.79743e-07,4.37665e-07
10.47,-2.61093e-07,5.69002e-08,-7.52401e-07,4.38929e-07
10.48,-1.56202e-07,-6.19879e-08,-7.60577e-07,4.33041e-07
10.49,-3.93021e-08,-8.27687e-08,-7.70605e-07,4.3597e-07
10.5,-3.07736e-08,-7.99953e-08,-7.93588e-07,4.42899e-07
10.51,5.80122e-08,-3.68894e-08,-7.99471e-07,4.47e-07
10.52,6.42012e-08,4.48639e-08,-8.70235e-07,4.41822e-07
10.53,-3.76338e-08,1.60293e-07,-8.32302e-07,4.38829e-07
10.54,4.43912e-08,9.24025e-08,-8.72056e-07,4.4005e-07
10.55,3.47732e-08,9.23795e-08,-8.86175e-07,4.42912e-07
10.56,8.55218e-08,7.86059e-08,-8.53418e-07,4.46811e-07
10.57,1.53373e-07,6.23665e-08,-8.48297e-07,4.3344e-07
10.58,1.96467e-07,5.54045e-08,-8.80479e-07,4.36778e-07
10.59,1.83643e-07,-1.68103e-09,-8.84761e-07,4.39003e-07
10.6,2.27414e-07,4.23537e-08,-9.01139e-07,4.32188e-07
10.61,2.05764e-07,1.68795e-07,-7.66669e-07,4.39712e-07
10.62,1.88974e-07,1.63352e-07,-7.77779e-07,4.36804e-07
10.63,2.13067e-07,1.4367e-07,-7.61807e-07,4.39652e-07
10.64,3.22365e-07,7.226e-08,-7.47014e-07,4.37648e-07
10.65,3.75929e-07,-8.98762e-09,-7.17273e-07,4.4573e-07
10.66,3.41595e-07,1.25074e-07,-7.64778e-07,4.37613e-07
10.67,4.58893e-07,8.20445e-08,-7.0621e-07,4.41844e-07
10.68,5.12095e-07,2.25327e-08,-7.68115e-07,4.31762e-07
10.69,5.39205e-07,-7.95549e-08,-6.4352e-07,4.3853e-07
10.7,6.66409e-07,-1.35764e-07,-6.28278e-07,4.31123e-07
10.71,6.35947e-07,-1.59956e-07,-5.85794e-07,4.40555e-07
10.72,6.32988e-07,-1.6063e-07,-6.35865e-07,4.35603e-07
10.73,6.14863e-07,-1.48883e-07,-6.69031e-07,4.3909e-07
10.74,6.31616e-07,-6.13265e-08,-8.112e-07,4.30267e-07
10.75,5.66943e-07,-4.01347e-08,-7.95946e-07,4.37227e-07
10.76,5.62531e-07,-8.18324e-08,-8.75304e-07,4.31475e-07
10.77,6.00817e-07,-9.84793e-08,-9.30102e-07,4.37691e-07
10.78,6.94395e-07,-1.01741e-07,-8.98515e-07,4.38954e-07
10.79,7.41832e-07,-7.23831e-08,-9.37729e-07,4.34268e-07
10.8,7.58789e-07,1.86856e-08,-8.24884e-07,4.28193e-07
10.81,7.46949e-07,4.02017e-08,-7.59104e-07,4.31675e-07
10.82,6.63281e-07,6.75629e-08,-8.62215e-07,4.33452e-07
10.83,6.80434e-07,5.42189e-08,-8.34594e-07,4.46059e-07
10.84,6.9881e-07,8.53183e-08,-9.30795e-07,4.35309e-07
10.85,6.45938e-07,1.85112e-08,-9.49133e-07,4.36061e-07
10.86,6.96481e-07,4.98774e-08,-9.30541e-07,4.3627e-07
10.87,7.47393e-07,1.96703e-08,-9.61053e-07,4.33352e-07
10.88,7.90863e-07,8.0368e-08,-9.65052e-07,4.37605e-07
10.89,7.63116e-07,1.06209e-07,-9.80498e-07,4.31264e-07
10.9,7.19123e-07,6.39028e-08,-9.88571e-07,4.34984e-07
10.91,7.65774e-07,9.69339e-08,-9.38653e-07,4.29474e-07
10.92,8.14767e-07,1.18523e-07,-9.75329e-07,4.32862e-07
10.93,7.71605e-07,1.04416e-07,-1.00995e-06,4.21332e-07
10.94,7.84786e-07,5.36092e-08,-9.22748e-07,4.29967e-07
10.95,7.57667e-07,1.04884e-07,-8.92341e-07,4.34537e-07
10.96,6.79572e-07,1.09066e-07,-8.19e-07,4.30971e-07
10.97,8.073e-07,1.64018e-07,-8.7935e-07,4.36498e-07
10.98,8.51105e-07,4.63582e-08,-8.76992e-07,4.32338e-07
10.99,9.07188e-07,-2.22189e-08,-8.29202e-07,4.32519e-07
