x,y
4.12297e-05,6.30053e-05
4.26251e-05,6.44381e-05
6.4634e-05,4.54189e-05
4.1209e-05,6.30254e-05
4.26044e-05,6.44582e-05
6.46551e-05,4.54055e-05
4.11883e-05,6.30456e-05
4.25837e-05,6.44784e-05
6.46762e-05,4.53921e-05
4.11677e-05,6.30657e-05
4.2563e-05,6.44985e-05
6.46974e-05,4.53786e-05
4.1147e-05,6.30859e-05
4.25423e-05,6.45187e-05
6.47185e-05,4.53652e-05
4.11263e-05,6.3106e-05
4.25217e-05,6.45388e-05
6.47396e-05,4.53517e-05
4.11056e-05,6.31261e-05
4.2501e-05,6.45589e-05
6.47608e-05,4.53383e-05
4.10849e-05,6.31463e-05
4.24803e-05,6.45791e-05
6.47819e-05,4.53248e-05
4.10643e-05,6.31664e-05
4.24596e-05,6.45992e-05
6.4803e-05,4.53114e-05
4.10436e-05,6.31866e-05
4.24389e-05,6.46194e-05
6.48242e-05,4.5298e-05
4.10229e-05,6.32067e-05
4.24183e-05,6.46395e-05
6.48453e-05,4.52845e-05
4.10022e-05,6.32268e-05
4.23976e-05,6.46596e-05
6.48665e-05,4.52711e-05
4.09815e-05,6.3247e-05
4.23769e-05,6.46798e-05
6.48876e-05,4.52576e-05
4.09608e-05,6.32671e-05
4.23562e-05,6.46999e-05
6.49087e-05,4.52442e-05
4.09402e-05,6.32873e-05
4.23355e-05,6.47201e-05
6.49299e-05,4.52307e-05
4.09195e-05,6.33074e-05
4.23149e-05,6.47402e-05
6.4951e-05,4.52173e-05
4.08988e-05,6.33275e-05
4.22942e-05,6.47604e-05
6.49721e-05,4.52039e-05
4.08781e-05,6.33477e-05
4.22735e-05,6.47805e-05
6.49933e-05,4.51904e-05
4.08574e-05,6.33678e-05
4.22528e-05,6.48006e-05
6.50144e-05,4.5177e-05
4.08368e-05,6.3388e-05
4.22321e-05,6.48208e-05
6.50355e-05,4.51635e-05
4.08161e-05,6.34081e-05
4.22115e-05,6.48409e-05
6.50567e-05,4.51501e-05
4.07954e-05,6.34282e-05
4.21908e-05,6.48611e-05
6.50778e-05,4.51366e-05
4.07747e-05,6.34484e-05
4.21701e-05,6.48812e-05
6.50989e-05,4.51232e-05
4.0754e-05,6.34685e-05
4.21494e-05,6.49013e-05
6.51201e-05,4.51098e-05
4.07334e-05,6.34887e-05
4.21287e-05,6.49215e-05
6.51412e-05,4.50963e-05
4.07127e-05,6.35088e-05
4.2108e-05,6.49416e-05
6.51623e-05,4.50829e-05
4.0692e-05,6.35289e-05
4.20874e-05,6.49618e-05
6.51835e-05,4.50694e-05
4.06713e-05,6.35491e-05
4.20667e-05,6.49819e-05
6.52046e-05,4.5056e-05
4.06506e-05,6.35692e-05
4.2046e-05,6.5002e-05
6.52258e-05,4.50426e-05
4.063e-05,6.35894e-05
4.20253e-05,6.50222e-05
6.52469e-05,4.50291e-05
4.06093e-05,6.36095e-05
4.20046e-05,6.50423e-05
6.5268e-05,4.50157e-05
4.05886e-05,6.36296e-05
4.1984e-05,6.50625e-05
6.52892e-05,4.50022e-05
4.05679e-05,6.36498e-05
4.19633e-05,6.50826e-05
6.53103e-05,4.49888e-05
4.05472e-05,6.36699e-05
4.19426e-05,6.51027e-05
6.53314e-05,4.49753e-05
4.05265e-05,6.36901e-05
4.19219e-05,6.51229e-05
6.53526e-05,4.49619e-05
4.05059e-05,6.37102e-05
4.19012e-05,6.5143e-05
6.53737e-05,4.49485e-05
4.04852e-05,6.37304e-05
4.18806e-05,6.51632e-05
6.53948e-05,4.4935e-05
4.04645e-05,6.37505e-05
4.18599e-05,6.51833e-05
6.5416e-05,4.49216e-05
4.04438e-05,6.37706e-05
4.18392e-05,6.52034e-05
6.54371e-05,4.49081e-05
4.04231e-05,6.37908e-05
4.18185e-05,6.52236e-05
6.54582e-05,4.48947e-05
4.04025e-05,6.38109e-05
4.17978e-05,6.52437e-05
6.54794e-05,4.48812e-05
4.03818e-05,6.38311e-05
4.17772e-05,6.52639e-05
6.55005e-05,4.48678e-05
4.03611e-05,6.38512e-05
4.17565e-05,6.5284e-05
6.55217e-05,4.48544e-05
4.03404e-05,6.38713e-05
4.17358e-05,6.53041e-05
6.55428e-05,4.48409e-05
4.03197e-05,6.38915e-05
4.17151e-05,6.53243e-05
6.55639e-05,4.48275e-05
4.02991e-05,6.39116e-05
4.16944e-05,6.53444e-05
6.55851e-05,4.4814e-05
4.02784e-05,6.39318e-05
4.16737e-05,6.53646e-05
6.56062e-05,4.48006e-05
4.02577e-05,6.39519e-05
4.16531e-05,6.53847e-05
6.56273e-05,4.47871e-05
4.0237e-05,6.3972e-05
4.16324e-05,6.54048e-05
6.56485e-05,4.47737e-05
4.02163e-05,6.39922e-05
4.16117e-05,6.5425e-05
6.56696e-05,4.47603e-05
4.01957e-05,6.40123e-05
4.1591e-05,6.54451e-05
6.56907e-05,4.47468e-05
4.0175e-05,6.40325e-05
4.15703e-05,6.54653e-05
6.57119e-05,4.47334e-05
4.01543e-05,6.40526e-05
4.15497e-05,6.54854e-05
6.5733e-05,4.47199e-05
4.01336e-05,6.40727e-05
4.1529e-05,6.55055e-05
6.57541e-05,4.47065e-05
4.01129e-05,6.40929e-05
4.15083e-05,6.55257e-05
6.57753e-05,4.4693e-05
4.00923e-05,6.4113e-05
4.14876e-05,6.55458e-05
6.57964e-05,4.46796e-05
4.00716e-05,6.41332e-05
4.14669e-05,6.5566e-05
6.58175e-05,4.46662e-05
4.00509e-05,6.41533e-05
4.14463e-05,6.55861e-05
6.58387e-05,4.46527e-05
4.00302e-05,6.41734e-05
4.14256e-05,6.56062e-05
6.58598e-05,4.46393e-05
4.00095e-05,6.41936e-05
4.14049e-05,6.56264e-05
6.5881e-05,4.46258e-05
3.99888e-05,6.42137e-05
4.13842e-05,6.56465e-05
6.59021e-05,4.46124e-05
3.99682e-05,6.42339e-05
4.13635e-05,6.56667e-05
6.59232e-05,4.45989e-05
3.99475e-05,6.4254e-05
4.13429e-05,6.56868e-05
6.59444e-05,4.45855e-05
3.99268e-05,6.42741e-05
4.13222e-05,6.5707e-05
6.59655e-05,4.45721e-05
3.99061e-05,6.42943e-05
4.13015e-05,6.57271e-05
6.59866e-05,4.45586e-05
3.98854e-05,6.43144e-05
4.12808e-05,6.57472e-05
6.60078e-05,4.45452e-05
3.98648e-05,6.43346e-05
4.12601e-05,6.57674e-05
6.60289e-05,4.45317e-05
3.98441e-05,6.43547e-05
4.12395e-05,6.57875e-05
6.605e-05,4.45183e-05
3.98234e-05,6.43748e-05
4.12188e-05,6.58077e-05
6.60712e-05,4.45048e-05
3.98027e-05,6.4395e-05
4.11981e-05,6.58278e-05
6.60923e-05,4.44914e-05
3.9782e-05,6.44151e-05
4.11774e-05,6.58479e-05
6.61134e-05,4.4478e-05
3.97614e-05,6.44353e-05
4.11567e-05,6.58681e-05
6.61346e-05,4.44645e-05
3.97407e-05,6.44554e-05
4.1136e-05,6.58882e-05
6.61557e-05,4.44511e-05
3.972e-05,6.44755e-05
4.11154e-05,6.59084e-05
6.61768e-05,4.44376e-05
3.96993e-05,6.44957e-05
4.10947e-05,6.59285e-05
6.6198e-05,4.44242e-05
3.96786e-05,6.45158e-05
4.1074e-05,6.59486e-05
6.62191e-05,4.44107e-05
3.9658e-05,6.4536e-05
4.10533e-05,6.59688e-05
6.62403e-05,4.43973e-05
3.96373e-05,6.45561e-05
4.10326e-05,6.59889e-05
6.62614e-05,4.43839e-05
3.96166e-05,6.45762e-05
4.1012e-05,6.60091e-05
6.62825e-05,4.43704e-05
3.95959e-05,6.45964e-05
4.09913e-05,6.60292e-05
6.63037e-05,4.4357e-05
3.95752e-05,6.46165e-05
4.09706e-05,6.60493e-05
6.63248e-05,4.43435e-05
3.95546e-05,6.46367e-05
4.09499e-05,6.60695e-05
6.63459e-05,4.43301e-05
3.95339e-05,6.46568e-05
4.09292e-05,6.60896e-05
6.63671e-05,4.43166e-05
3.95132e-05,6.46769e-05
4.09086e-05,6.61098e-05
6.63882e-05,4.43032e-05
3.94925e-05,6.46971e-05
4.08879e-05,6.61299e-05
6.64093e-05,4.42898e-05
3.94718e-05,6.47172e-05
4.08672e-05,6.615e-05
6.64305e-05,4.42763e-05
3.94511e-05,6.47374e-05
4.08465e-05,6.61702e-05
6.64516e-05,4.42629e-05
3.94305e-05,6.47575e-05
4.08258e-05,6.61903e-05
6.64727e-05,4.42494e-05
3.94098e-05,6.47777e-05
4.08052e-05,6.62105e-05
6.64939e-05,4.4236e-05
3.93891e-05,6.47978e-05
4.07845e-05,6.62306e-05
6.6515e-05,4.42225e-05
3.93684e-05,6.48179e-05
4.07638e-05,6.62507e-05
6.65362e-05,4.42091e-05
3.93477e-05,6.48381e-05
4.07431e-05,6.62709e-05
6.65573e-05,4.41957e-05
3.93271e-05,6.48582e-05
4.07224e-05,6.6291e-05
6.65784e-05,4.41822e-05
3.93064e-05,6.48784e-05
4.07017e-05,6.63112e-05
6.65996e-05,4.41688e-05
3.92857e-05,6.48985e-05
4.06811e-05,6.63313e-05
6.66207e-05,4.41553e-05
3.9265e-05,6.49186e-05
4.06604e-05,6.63514e-05
6.66418e-05,4.41419e-05
3.92443e-05,6.49388e-05
4.06397e-05,6.63716e-05
6.6663e-05,4.41284e-05
3.92237e-05,6.49589e-05
4.0619e-05,6.63917e-05
6.66841e-05,4.4115e-05
3.9203e-05,6.49791e-05
4.05983e-05,6.64119e-05
6.67052e-05,4.41016e-05
3.91823e-05,6.49992e-05
4.05777e-05,6.6432e-05
6.67264e-05,4.40881e-05
3.91616e-05,6.50193e-05
4.0557e-05,6.64521e-05
6.67475e-05,4.40747e-05
3.91409e-05,6.50395e-05
4.05363e-05,6.64723e-05
6.67686e-05,4.40612e-05
3.91203e-05,6.50596e-05
4.05156e-05,6.64924e-05
6.67898e-05,4.40478e-05
3.90996e-05,6.50798e-05
4.04949e-05,6.65126e-05
6.68109e-05,4.40343e-05
3.90789e-05,6.50999e-05
4.04743e-05,6.65327e-05
6.6832e-05,4.40209e-05
3.90582e-05,6.512e-05
4.04536e-05,6.65528e-05
6.68532e-05,4.40075e-05
3.90375e-05,6.51402e-05
4.04329e-05,6.6573e-05
6.68743e-05,4.3994e-05
3.90168e-05,6.51603e-05
4.04122e-05,6.65931e-05
6.68955e-05,4.39806e-05
3.89962e-05,6.51805e-05
4.03915e-05,6.66133e-05
6.69166e-05,4.39671e-05
3.89755e-05,6.52006e-05
4.03709e-05,6.66334e-05
6.69377e-05,4.39537e-05
3.89548e-05,6.52207e-05
4.03502e-05,6.66536e-05
6.69589e-05,4.39402e-05
3.89341e-05,6.52409e-05
4.03295e-05,6.66737e-05
6.698e-05,4.39268e-05
3.89134e-05,6.5261e-05
4.03088e-05,6.66938e-05
6.70011e-05,4.39134e-05
3.88928e-05,6.52812e-05
4.02881e-05,6.6714e-05
6.70223e-05,4.38999e-05
3.88721e-05,6.53013e-05
4.02675e-05,6.67341e-05
6.70434e-05,4.38865e-05
3.88514e-05,6.53214e-05
4.02468e-05,6.67543e-05
6.70645e-05,4.3873e-05
3.88307e-05,6.53416e-05
4.02261e-05,6.67744e-05
6.70857e-05,4.38596e-05
3.881e-05,6.53617e-05
4.02054e-05,6.67945e-05
6.71068e-05,4.38461e-05
3.87894e-05,6.53819e-05
4.01847e-05,6.68147e-05
6.71279e-05,4.38327e-05
3.87687e-05,6.5402e-05
4.0164e-05,6.68348e-05
6.71491e-05,4.38193e-05
3.8748e-05,6.54221e-05
4.01434e-05,6.6855e-05
6.71702e-05,4.38058e-05
3.87273e-05,6.54423e-05
4.01227e-05,6.68751e-05
6.71913e-05,4.37924e-05
3.87066e-05,6.54624e-05
4.0102e-05,6.68952e-05
6.72125e-05,4.37789e-05
3.8686e-05,6.54826e-05
4.00813e-05,6.69154e-05
6.72336e-05,4.37655e-05
3.86653e-05,6.55027e-05
4.00606e-05,6.69355e-05
6.72548e-05,4.3752e-05
3.86446e-05,6.55228e-05
4.004e-05,6.69557e-05
6.72759e-05,4.37386e-05
3.86239e-05,6.5543e-05
4.00193e-05,6.69758e-05
6.7297e-05,4.37252e-05
3.86032e-05,6.55631e-05
3.99986e-05,6.69959e-05
6.73182e-05,4.37117e-05
3.85826e-05,6.55833e-05
3.99779e-05,6.70161e-05
6.73393e-05,4.36983e-05
3.85619e-05,6.56034e-05
3.99572e-05,6.70362e-05
6.73604e-05,4.36848e-05
3.85412e-05,6.56235e-05
3.99366e-05,6.70564e-05
6.73816e-05,4.36714e-05
3.85205e-05,6.56437e-05
3.99159e-05,6.70765e-05
6.74027e-05,4.36579e-05
3.84998e-05,6.56638e-05
3.98952e-05,6.70966e-05
6.74238e-05,4.36445e-05
3.84791e-05,6.5684e-05
3.98745e-05,6.71168e-05
6.7445e-05,4.36311e-05
3.84585e-05,6.57041e-05
3.98538e-05,6.71369e-05
6.74661e-05,4.36176e-05
3.84378e-05,6.57243e-05
3.98332e-05,6.71571e-05
6.74872e-05,4.36042e-05
3.84171e-05,6.57444e-05
3.98125e-05,6.71772e-05
6.75084e-05,4.35907e-05
3.83964e-05,6.57645e-05
3.97918e-05,6.71973e-05
6.75295e-05,4.35773e-05
3.83757e-05,6.57847e-05
3.97711e-05,6.72175e-05
6.75507e-05,4.35638e-05
3.83551e-05,6.58048e-05
3.97504e-05,6.72376e-05
6.75718e-05,4.35504e-05
3.83344e-05,6.5825e-05
3.97298e-05,6.72578e-05
6.75929e-05,4.3537e-05
3.83137e-05,6.58451e-05
3.97091e-05,6.72779e-05
6.76141e-05,4.35235e-05
3.8293e-05,6.58652e-05
3.96884e-05,6.7298e-05
6.76352e-05,4.35101e-05
3.82723e-05,6.58854e-05
3.96677e-05,6.73182e-05
6.76563e-05,4.34966e-05
3.82517e-05,6.59055e-05
3.9647e-05,6.73383e-05
6.76775e-05,4.34832e-05
3.8231e-05,6.59257e-05
3.96263e-05,6.73585e-05
6.76986e-05,4.34697e-05
3.82103e-05,6.59458e-05
3.96057e-05,6.73786e-05
6.77197e-05,4.34563e-05
3.81896e-05,6.59659e-05
3.9585e-05,6.73987e-05
6.77409e-05,4.34429e-05
3.81689e-05,6.59861e-05
3.95643e-05,6.74189e-05
6.7762e-05,4.34294e-05
3.81483e-05,6.60062e-05
3.95436e-05,6.7439e-05
6.77831e-05,4.3416e-05
3.81276e-05,6.60264e-05
3.95229e-05,6.74592e-05
6.78043e-05,4.34025e-05
3.81069e-05,6.60465e-05
3.95023e-05,6.74793e-05
6.78254e-05,4.33891e-05
3.80862e-05,6.60666e-05
3.94816e-05,6.74994e-05
6.78465e-05,4.33756e-05
3.80655e-05,6.60868e-05
3.94609e-05,6.75196e-05
6.78677e-05,4.33622e-05
3.80448e-05,6.61069e-05
3.94402e-05,6.75397e-05
6.78888e-05,4.33488e-05
3.80242e-05,6.61271e-05
3.94195e-05,6.75599e-05
6.791e-05,4.33353e-05
3.80035e-05,6.61472e-05
3.93989e-05,6.758e-05
6.79311e-05,4.33219e-05
3.79828e-05,6.61673e-05
3.93782e-05,6.76002e-05
6.79522e-05,4.33084e-05
3.79621e-05,6.61875e-05
3.93575e-05,6.76203e-05
6.79734e-05,4.3295e-05
3.79414e-05,6.62076e-05
3.93368e-05,6.76404e-05
6.79945e-05,4.32815e-05
3.79208e-05,6.62278e-05
3.93161e-05,6.76606e-05
6.80156e-05,4.32681e-05
3.79001e-05,6.62479e-05
3.92955e-05,6.76807e-05
6.80368e-05,4.32547e-05
3.78794e-05,6.6268e-05
3.92748e-05,6.77009e-05
6.80579e-05,4.32412e-05
3.78587e-05,6.62882e-05
3.92541e-05,6.7721e-05
6.8079e-05,4.32278e-05
3.7838e-05,6.63083e-05
3.92334e-05,6.77411e-05
6.81002e-05,4.32143e-05
3.78174e-05,6.63285e-05
3.92127e-05,6.77613e-05
6.81213e-05,4.32009e-05
3.77967e-05,6.63486e-05
3.9192e-05,6.77814e-05
6.81424e-05,4.31874e-05
3.7776e-05,6.63687e-05
3.91714e-05,6.78016e-05
6.81636e-05,4.3174e-05
3.77553e-05,6.63889e-05
3.91507e-05,6.78217e-05
6.81847e-05,4.31606e-05
3.77346e-05,6.6409e-05
3.913e-05,6.78418e-05
6.82058e-05,4.31471e-05
3.7714e-05,6.64292e-05
3.91093e-05,6.7862e-05
6.8227e-05,4.31337e-05
3.76933e-05,6.64493e-05
3.90886e-05,6.78821e-05
6.82481e-05,4.31202e-05
3.76726e-05,6.64694e-05
3.9068e-05,6.79023e-05
6.82693e-05,4.31068e-05
3.76519e-05,6.64896e-05
3.90473e-05,6.79224e-05
6.82904e-05,4.30933e-05
3.76312e-05,6.65097e-05
3.90266e-05,6.79425e-05
6.83115e-05,4.30799e-05
3.76106e-05,6.65299e-05
3.90059e-05,6.79627e-05
6.83327e-05,4.30665e-05
3.75899e-05,6.655e-05
3.89852e-05,6.79828e-05
6.83538e-05,4.3053e-05
3.75692e-05,6.65701e-05
3.89646e-05,6.8003e-05
6.83749e-05,4.30396e-05
3.75485e-05,6.65903e-05
3.89439e-05,6.80231e-05
6.83961e-05,4.30261e-05
3.75278e-05,6.66104e-05
3.89232e-05,6.80432e-05
6.84172e-05,4.30127e-05
3.75071e-05,6.66306e-05
3.89025e-05,6.80634e-05
6.84383e-05,4.29992e-05
3.74865e-05,6.66507e-05
3.88818e-05,6.80835e-05
6.84595e-05,4.29858e-05
3.74658e-05,6.66709e-05
3.88612e-05,6.81037e-05
6.84806e-05,4.29724e-05
3.74451e-05,6.6691e-05
3.88405e-05,6.81238e-05
6.85017e-05,4.29589e-05
3.74244e-05,6.67111e-05
3.88198e-05,6.81439e-05
6.85229e-05,4.29455e-05
3.74037e-05,6.67313e-05
3.87991e-05,6.81641e-05
6.8544e-05,4.2932e-05
3.73831e-05,6.67514e-05
3.87784e-05,6.81842e-05
6.85652e-05,4.29186e-05
3.73624e-05,6.67716e-05
3.87578e-05,6.82044e-05
6.85863e-05,4.29051e-05
3.73417e-05,6.67917e-05
3.87371e-05,6.82245e-05
6.86074e-05,4.28917e-05
3.7321e-05,6.68118e-05
3.87164e-05,6.82446e-05
6.86286e-05,4.28783e-05
3.73003e-05,6.6832e-05
3.86957e-05,6.82648e-05
6.86497e-05,4.28648e-05
3.72797e-05,6.68521e-05
3.8675e-05,6.82849e-05
6.86708e-05,4.28514e-05
3.7259e-05,6.68723e-05
3.86543e-05,6.83051e-05
6.8692e-05,4.28379e-05
3.72383e-05,6.68924e-05
3.86337e-05,6.83252e-05
6.87131e-05,4.28245e-05
3.72176e-05,6.69125e-05
3.8613e-05,6.83453e-05
6.87342e-05,4.2811e-05
3.71969e-05,6.69327e-05
3.85923e-05,6.83655e-05
6.87554e-05,4.27976e-05
3.71763e-05,6.69528e-05
3.85716e-05,6.83856e-05
6.87765e-05,4.27842e-05
3.71556e-05,6.6973e-05
3.85509e-05,6.84058e-05
6.87976e-05,4.27707e-05
3.71349e-05,6.69931e-05
3.85303e-05,6.84259e-05
6.88188e-05,4.27573e-05
3.71142e-05,6.70132e-05
3.85096e-05,6.8446e-05
6.88399e-05,4.27438e-05
3.70935e-05,6.70334e-05
3.84889e-05,6.84662e-05
6.8861e-05,4.27304e-05
3.70729e-05,6.70535e-05
3.84682e-05,6.84863e-05
6.88822e-05,4.27169e-05
3.70522e-05,6.70737e-05
3.84475e-05,6.85065e-05
6.89033e-05,4.27035e-05
3.70315e-05,6.70938e-05
3.84269e-05,6.85266e-05
6.89245e-05,4.26901e-05
3.70108e-05,6.71139e-05
3.84062e-05,6.85468e-05
6.89456e-05,4.26766e-05
3.69901e-05,6.71341e-05
3.83855e-05,6.85669e-05
6.89667e-05,4.26632e-05
3.69694e-05,6.71542e-05
3.83648e-05,6.8587e-05
6.89879e-05,4.26497e-05
3.69488e-05,6.71744e-05
3.83441e-05,6.86072e-05
6.9009e-05,4.26363e-05
3.69281e-05,6.71945e-05
3.83235e-05,6.86273e-05
6.90301e-05,4.26228e-05
3.69074e-05,6.72146e-05
3.83028e-05,6.86475e-05
6.90513e-05,4.26094e-05
3.68867e-05,6.72348e-05
3.82821e-05,6.86676e-05
6.90724e-05,4.2596e-05
3.6866e-05,6.72549e-05
3.82614e-05,6.86877e-05
6.90935e-05,4.25825e-05
3.68454e-05,6.72751e-05
3.82407e-05,6.87079e-05
6.91147e-05,4.25691e-05
3.68247e-05,6.72952e-05
3.822e-05,6.8728e-05
6.91358e-05,4.25556e-05
3.6804e-05,6.73153e-05
3.81994e-05,6.87482e-05
6.91569e-05,4.25422e-05
3.67833e-05,6.73355e-05
3.81787e-05,6.87683e-05
6.91781e-05,4.25287e-05
3.67626e-05,6.73556e-05
3.8158e-05,6.87884e-05
6.91992e-05,4.25153e-05
3.6742e-05,6.73758e-05
3.81373e-05,6.88086e-05
6.92203e-05,4.25019e-05
3.67213e-05,6.73959e-05
3.81166e-05,6.88287e-05
6.92415e-05,4.24884e-05
3.67006e-05,6.7416e-05
3.8096e-05,6.88489e-05
6.92626e-05,4.2475e-05
3.66799e-05,6.74362e-05
3.80753e-05,6.8869e-05
6.92838e-05,4.24615e-05
3.66592e-05,6.74563e-05
3.80546e-05,6.88891e-05
6.93049e-05,4.24481e-05
3.66386e-05,6.74765e-05
3.80339e-05,6.89093e-05
6.9326e-05,4.24346e-05
3.66179e-05,6.74966e-05
3.80132e-05,6.89294e-05
6.93472e-05,4.24212e-05
3.65972e-05,6.75167e-05
3.79926e-05,6.89496e-05
6.93683e-05,4.24078e-05
3.65765e-05,6.75369e-05
3.79719e-05,6.89697e-05
6.93894e-05,4.23943e-05
3.65558e-05,6.7557e-05
3.79512e-05,6.89898e-05
6.94106e-05,4.23809e-05
3.65351e-05,6.75772e-05
3.79305e-05,6.901e-05
6.94317e-05,4.23674e-05
3.65145e-05,6.75973e-05
3.79098e-05,6.90301e-05
6.94528e-05,4.2354e-05
3.64938e-05,6.76175e-05
3.78892e-05,6.90503e-05
6.9474e-05,4.23405e-05
3.64731e-05,6.76376e-05
3.78685e-05,6.90704e-05
6.94951e-05,4.23271e-05
3.64524e-05,6.76577e-05
3.78478e-05,6.90905e-05
6.95162e-05,4.23137e-05
3.64317e-05,6.76779e-05
3.78271e-05,6.91107e-05
6.95374e-05,4.23002e-05
3.64111e-05,6.7698e-05
3.78064e-05,6.91308e-05
6.95585e-05,4.22868e-05
3.63904e-05,6.77182e-05
3.77858e-05,6.9151e-05
6.95797e-05,4.22733e-05
3.63697e-05,6.77383e-05
3.77651e-05,6.91711e-05
6.96008e-05,4.22599e-05
3.6349e-05,6.77584e-05
3.77444e-05,6.91912e-05
6.96219e-05,4.22465e-05
3.63283e-05,6.77786e-05
3.77237e-05,6.92114e-05
6.96431e-05,4.2233e-05
3.63077e-05,6.77987e-05
3.7703e-05,6.92315e-05
6.96642e-05,4.22196e-05
3.6287e-05,6.78189e-05
3.76823e-05,6.92517e-05
6.96853e-05,4.22061e-05
3.62663e-05,6.7839e-05
3.76617e-05,6.92718e-05
6.97065e-05,4.21927e-05
3.62456e-05,6.78591e-05
3.7641e-05,6.92919e-05
6.97276e-05,4.21792e-05
3.62249e-05,6.78793e-05
3.76203e-05,6.93121e-05
6.97487e-05,4.21658e-05
3.62043e-05,6.78994e-05
3.75996e-05,6.93322e-05
6.97699e-05,4.21524e-05
3.61836e-05,6.79196e-05
3.75789e-05,6.93524e-05
6.9791e-05,4.21389e-05
3.61629e-05,6.79397e-05
3.75583e-05,6.93725e-05
6.98121e-05,4.21255e-05
3.61422e-05,6.79598e-05
3.75376e-05,6.93926e-05
6.98333e-05,4.2112e-05
3.61215e-05,6.798e-05
3.75169e-05,6.94128e-05
6.98544e-05,4.20986e-05
3.61009e-05,6.80001e-05
3.74962e-05,6.94329e-05
6.98755e-05,4.20851e-05
3.60802e-05,6.80203e-05
3.74755e-05,6.94531e-05
6.98967e-05,4.20717e-05
3.60595e-05,6.80404e-05
3.74549e-05,6.94732e-05
6.99178e-05,4.20583e-05
3.60388e-05,6.80605e-05
3.74342e-05,6.94934e-05
6.9939e-05,4.20448e-05
3.60181e-05,6.80807e-05
3.74135e-05,6.95135e-05
6.99601e-05,4.20314e-05
3.59974e-05,6.81008e-05
3.73928e-05,6.95336e-05
6.99812e-05,4.20179e-05
3.59768e-05,6.8121e-05
3.73721e-05,6.95538e-05
7.00024e-05,4.20045e-05
3.59561e-05,6.81411e-05
3.73515e-05,6.95739e-05
7.00235e-05,4.1991e-05
3.59354e-05,6.81612e-05
3.73308e-05,6.95941e-05
7.00446e-05,4.19776e-05
3.59147e-05,6.81814e-05
3.73101e-05,6.96142e-05
7.00658e-05,4.19642e-05
3.5894e-05,6.82015e-05
3.72894e-05,6.96343e-05
7.00869e-05,4.19507e-05
3.58734e-05,6.82217e-05
3.72687e-05,6.96545e-05
7.0108e-05,4.19373e-05
3.58527e-05,6.82418e-05
3.72481e-05,6.96746e-05
7.01292e-05,4.19238e-05
3.5832e-05,6.82619e-05
3.72274e-05,6.96948e-05
7.01503e-05,4.19104e-05
3.58113e-05,6.82821e-05
3.72067e-05,6.97149e-05
7.01714e-05,4.18969e-05
3.57906e-05,6.83022e-05
3.7186e-05,6.9735e-05
7.01926e-05,4.18835e-05
3.577e-05,6.83224e-05
3.71653e-05,6.97552e-05
7.02137e-05,4.18701e-05
3.57493e-05,6.83425e-05
3.71446e-05,6.97753e-05
7.02348e-05,4.18566e-05
3.57286e-05,6.83626e-05
3.7124e-05,6.97955e-05
7.0256e-05,4.18432e-05
3.57079e-05,6.83828e-05
3.71033e-05,6.98156e-05
7.02771e-05,4.18297e-05
3.56872e-05,6.84029e-05
3.70826e-05,6.98357e-05
7.02983e-05,4.18163e-05
3.56666e-05,6.84231e-05
3.70619e-05,6.98559e-05
7.03194e-05,4.18028e-05
3.56459e-05,6.84432e-05
3.70412e-05,6.9876e-05
7.03405e-05,4.17894e-05
3.56252e-05,6.84633e-05
3.70206e-05,6.98962e-05
7.03617e-05,4.1776e-05
3.56045e-05,6.84835e-05
3.69999e-05,6.99163e-05
7.03828e-05,4.17625e-05
3.55838e-05,6.85036e-05
3.69792e-05,6.99364e-05
7.04039e-05,4.17491e-05
3.55631e-05,6.85238e-05
3.69585e-05,6.99566e-05
7.04251e-05,4.17356e-05
3.55425e-05,6.85439e-05
3.69378e-05,6.99767e-05
7.04462e-05,4.17222e-05
3.55218e-05,6.85641e-05
3.69172e-05,6.99969e-05
7.04673e-05,4.17087e-05
3.55011e-05,6.85842e-05
3.68965e-05,7.0017e-05
7.04885e-05,4.16953e-05
3.54804e-05,6.86043e-05
3.68758e-05,7.00371e-05
7.05096e-05,4.16819e-05
3.54597e-05,6.86245e-05
3.68551e-05,7.00573e-05
7.05307e-05,4.16684e-05
3.54391e-05,6.86446e-05
3.68344e-05,7.00774e-05
7.05519e-05,4.1655e-05
3.54184e-05,6.86648e-05
3.68138e-05,7.00976e-05
7.0573e-05,4.16415e-05
3.53977e-05,6.86849e-05
3.67931e-05,7.01177e-05
7.05942e-05,4.16281e-05
3.5377e-05,6.8705e-05
3.67724e-05,7.01378e-05
7.06153e-05,4.16146e-05
3.53563e-05,6.87252e-05
3.67517e-05,7.0158e-05
7.06364e-05,4.16012e-05
3.53357e-05,6.87453e-05
3.6731e-05,7.01781e-05
7.06576e-05,4.15878e-05
3.5315e-05,6.87655e-05
3.67103e-05,7.01983e-05
7.06787e-05,4.15743e-05
3.52943e-05,6.87856e-05
3.66897e-05,7.02184e-05
7.06998e-05,4.15609e-05
3.52736e-05,6.88057e-05
3.6669e-05,7.02385e-05
7.0721e-05,4.15474e-05
3.52529e-05,6.88259e-05
3.66483e-05,7.02587e-05
7.07421e-05,4.1534e-05
3.52323e-05,6.8846e-05
3.66276e-05,7.02788e-05
7.07632e-05,4.15205e-05
3.52116e-05,6.88662e-05
3.66069e-05,7.0299e-05
